,cif,nodes_cansmi,linkers_cansmi,rcsr
14976,hMOF-5034485,[],[],
14977,hMOF-5068298,['[Cu][Cu]'],"['[N]=CC=N', '[O-]C(=O)C#CC12[CH][CH]C(C(C1Br)Br)(C(C2Br)(Br)Br)C#CC(=O)[O-]', '[O-]C(=O)[C]=CC([CH]C(=O)[O-])Br']",pcu
14978,hMOF-5003055,['[Zn][O]([Zn])([Zn])[Zn]'],"['N#Cc1cc(ccc1c1ccc(c(c1C#N)C#N)c1cc(C#N)c(c(c1C#N)C#N)C(=O)[O-])C(=O)[O-]', '[O-]C(=O)C#CC#CC#CC(=O)[O-]', 'N#Cc1cc(c(c(c1c1ccc(c(c1)C#N)C(=O)[O-])C#N)C#N)c1c(C#N)cc(c(c1C#N)C#N)C(=O)[O-]']",pcu
14979,hMOF-5050817,['[Zn][Zn]'],"['N#Cc1cc(C(=O)[O-])c(cc1C=Cc1ccc(c(c1C#N)C#N)C(=O)[O-])C#N', 'N#CC12C3C4(C2(C2(C1(C3(C42C#N)C#N)C#N)C#N)C#N)C#N', 'N#CC(=C(c1cc(C#N)c(c(c1C#N)C#N)C(=O)[O-])C#N)c1ccc(cc1)C(=O)[O-]']",pcu
14980,hMOF-5037331,['[Zn][Zn]'],"['[O-]C(=O)C#CC#CC#CC(=O)[O-]', 'N#CC#CC#N']",pcu
14981,hMOF-5064923,['[Cu][Cu]'],"['BrC(=C(C#CC(=O)[O-])Br)C#CC(=O)[O-]', '[O-]C(=O)C#CC=CC#CC(=O)[O-]', 'N#CC=C(C#N)Br']",pcu
14982,hMOF-6002815,['[V]'],"['[O]', 'COC12C3(C(=O)[O-])C4C2(C2(C1(C3C42)OC)C(=O)[O-])OC', 'COC12C3C4C2(C2C1C3(C42)C(=O)[O-])C(=O)[O-]']",rna
14983,hMOF-5067408,['[Cu][Cu]'],"['[O-]C(=O)C12CC(Cl)C(C(C1Cl)Cl)(C(C2(Cl)Cl)(Cl)Cl)C(=O)[O-]', 'ClC(=CC#CC(=O)[O-])C#CC(=O)[O-]', 'N#CC=C(C#N)Cl']",pcu
14984,hMOF-5077881,['[Cu][Cu]'],"['N=Nc1cc(ccc1C(=O)[O-])c1nnc(nn1)c1c(N=N)c(N=N)c(c(c1N=N)N=N)C(=O)[O-]', 'N#CC=CC#N', 'N=NC(=C(C#CC(=O)[O-])N=N)C#CC(=O)[O-]']",pcu
14985,hMOF-5064505,['[Cu][Cu]'],"['[O-]C(=O)C#CC=CC#CC(=O)[O-]', 'N=Nc1c(ccnc1N=N)N=Nc1ccncc1N=N', 'N=Nc1c(N=N)c(N=Nc2cc(N=N)c(c(c2N=N)N=N)C(=O)[O-])ccc1C(=O)[O-]']",pcu
14986,hMOF-5040632,['[Zn][Zn]'],"['CCOC1=C=C(OC(=O)C#CC#CC(=O)OC(=C=CC(=C=C(OC(=O)C#CC#CC(=O)OC(=C=C1)C(=O)[O-])C(=O)[O-])OCC)C(=O)[O-])C(=O)[O-]', 'N#CC#N']",UNKNOWN
14987,hMOF-5003666,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C#CC#CC#CC(=O)[O-]', '[O-]C(=O)c1ccc(cc1)C#Cc1ccc(cc1)C(=O)[O-]']",pcu
14988,hMOF-5003156,['[Zn][O]([Zn])([Zn])[Zn]'],"['NC1Cc2c1c(ccc2C(=O)[O-])C(=O)[O-]', '[O-]C(=O)C#CC#CC#CC(=O)[O-]']",pcu
14989,hMOF-5030695,['[Zn][O]([Zn])([Zn])[Zn]'],['[O-]C(=O)C#CC(=O)[O-]'],pcu
14990,hMOF-5059198,['[Cu][Cu]'],"['[O-]C(=O)[C]1C#C[C](OC(=O)C#CC(=O)O[C](C#C[C](OC(=O)C#CC(=O)O[C](C#C[C](OC(=O)C#CC(=O)O1)C(=O)[O-])C(=O)[O-])C(=O)[O-])C(=O)[O-])C(=O)[O-]', 'N#N']",UNKNOWN
14991,hMOF-5059906,['[Cu][Cu]'],"['[O-]C(=O)C#CC#CC(=O)[O-]', '[O-]C(=O)C=CC(=C(C(=O)[O-])Br)Br', 'N=CC=N']",pcu
14992,hMOF-5071860,['[Cu][Cu]'],"['[O-]C(=O)C1=CC(=C(C=[C]1)N=Nc1ccc(c(c1)F)C(=O)[O-])F', 'N#CC12C3C4C1C1(C2(C3C41C#N)F)F', '[O-]C(=O)C1=CC=C(C(=[C]1)F)N=Nc1ccc(c(c1F)F)C(=O)[O-]', '[O-]C(=O)C1=[C]C=C(C(=C1)F)N=Nc1ccc(c(c1)F)C(=O)[O-]']",pcu
14993,hMOF-5051580,['[Zn][Zn]'],"['N=Nc1cc(C#CC(=O)[O-])ccc1C#CC(=O)[O-]', 'N=Nc1c(C#N)c2=NNNN=c2c(c1N=N)C#N', 'N=Nc1c(c2nnc(nn2)c2ccc(cc2)C(=O)[O-])c2=NNNN=c2c(c1N=N)C(=O)[O-]']",pcu
14994,hMOF-5019058,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C#CC12C3C4C1C1(C2(C3C41C#CC(=O)[O-])N)N', 'NC(=C(C#CC(=O)[O-])N)C#CC(=O)[O-]', '[O-]C(=O)C#CC=CC#CC(=O)[O-]']",pcu
14995,hMOF-5044050,['[Zn][Zn]'],"['[O-]C(=O)C#CC#CC#CC(=O)[O-]', 'N#CC#CC#N', '[O-]C(=O)C#CC12CC(O)(O)C(C(C1O)O)(C(C2O)(O)O)C#CC(=O)[O-]']",pcu
14996,hMOF-5072841,['[Cu][Cu]'],"['N#CC#N', '[O-]C(=O)C#CC#CC(=O)[O-]', '[O-]C(=O)C#CC12C3C4C2(C2(C1C3(C42C#CC(=O)[O-])Br)Br)Br']",pcu
14997,hMOF-6002309,['[V]'],"['[O]', '[O-]C(=O)C12C(Cl)C(Cl)C(C(C1Cl)(Cl)Cl)(C(C2(Cl)Cl)(Cl)Cl)C(=O)[O-]', '[O-]C(=O)C12CC(Cl)C(C(C1)Cl)(C(C2(Cl)Cl)(Cl)Cl)C(=O)[O-]']",rna
14998,hMOF-5055378,['[Zn][Zn]'],"['N#CC#N', 'OO[C]1N(C2=[C]C(=C(C(=[C]2)O)C(=O)[O-])O)C(=c2c3=C1C=C(O)[C]1c3c(c(c2)O)C(=O)N(C1=O)c1ccc(cc1)C(=O)[O-])OO', '[O-]C(=O)C#CC#CC(=O)[O-]']",pcu
14999,hMOF-5073174,['[Cu][Cu]'],"['ClC(=CC#CC(=O)[O-])C#CC(=O)[O-]', '[O-]C(=O)C#CC12C3(Cl)C4C2(C2(C1(C3C42C#CC(=O)[O-])Cl)Cl)Cl', 'N#CC=CC#N']",pcu
15000,hMOF-5075282,['[Cu][Cu]'],"['N#Cc1cc(ccc1C=Cc1c(C#N)cc(cc1C#N)C(=O)[O-])C(=O)[O-]', 'N#CC=C(C#N)C#N', 'N#CC(=CC#CC(=O)[O-])C#CC(=O)[O-]']",pcu
15001,hMOF-5048268,['[Zn][Zn]'],"['[O-]C(=O)C#CC#CC#CC(=O)[O-]', 'N#CC#CC#N', 'N=NC12C3(N=N)C4C1(C#CC(=O)[O-])C1(C2(C3(C41N=N)C#CC(=O)[O-])N=N)N=N']",pcu
15002,hMOF-5078932,['[Cu][Cu]'],"['[O-]C(=O)c1ccc(cc1C)N1C(=O)c2cc(C)c3c4c2c(C1=O)c(C)cc4C(=O)N(C3=O)c1ccc(c(c1)C)C(=O)[O-]', 'N#Cc1ccc(c(c1)C)C#N', '[O-]C(=O)C#Cc1ccc(c(c1)C)C#CC(=O)[O-]']",pcu
15003,hMOF-21094,['[Zn][Zn]'],"['[O-]C(=O)C=CC(=CC(=O)[O-])O', 'OC(=NO)C=N', 'Oc1cc(C(=O)[O-])c(c(c1C#Cc1ccc(cc1)C(=O)[O-])O)O']",pcu
15004,hMOF-1002798,[],[],
15005,hMOF-5065773,['[Cu][Cu]'],"['[O-]C(=O)C#CC#CC#CC(=O)[O-]', 'N#CC#CC#N']",pcu
15006,hMOF-5082881,['[Cu][Cu]'],"['BrOC1=C2C(=C[C]3c4c2c(=C(N1C1=[C]C=C(C(=[C]1)Br)C(=O)[O-])OBr)c(Br)cc4=c1c2=C3[C]=Cc3c2c(cc1)c(=O)n(c3OBr)C1=[C]C=C(C=C1)C(=O)[O-])Br', 'BrOC1=C2[CH]C=c3c4c2c(=C(N1C1=[C]C(=C(C=[C]1)C(=O)[O-])Br)OBr)ccc4c1c2c3[C]=C(Br)[C]3C2=C(C(=[C]1)Br)C(=O)N(C3=O)c1ccc(c(c1)Br)C(=O)[O-]', 'N#CC12C3C4C1C1(C2C3(C41C#N)Br)Br']",pcu
15007,hMOF-5064664,['[Cu][Cu]'],"['[O-]C(=O)C=[C]C(=CC(=O)[O-])Br', 'N=CC(=N)Br', 'BrOC(=O)C#CC(=CC#CC(=O)[O-])Br']",pcu
15008,hMOF-1002060,"['[V]1[V]O[V]2[O]3[V](O1)[O]23', '[V]O[V]1[O]2[O]1[V]2O[V]']",['[O][C]C([O])([O])[O]'],llj
15009,hMOF-5025191,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C#CC#CC(=O)[O-]', 'N#Cc1cc(ccc1C1=N[N]C(=N[N]1)c1c(C#N)cc(c(c1C#N)C#N)C(=O)[O-])C(=O)[O-]']",pcu
15010,hMOF-32753,['[Cu][Cu]'],"['CCCc1cncc(n1)CCC', '[O-]C(=O)C(=O)[O-]', 'CCCc1cc(ccc1C(=O)[O-])C(=O)[O-]']",pcu
15011,hMOF-5462,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C=CC(=O)[O-]', '[O-]C(=O)C=C(C(=O)[O-])Cl']",pcu
15012,hMOF-3000109,['[Zn][Zn]'],"['N#Cc1nccc(c1)C#CC(C#Cc1c(C#N)cnc(c1C#N)C#N)(C#Cc1ccncc1C#N)C#Cc1ccnc(c1)C#N', 'N#Cc1nccc(c1)C#CC(C#Cc1c(C#N)c(C#N)nc(c1C#N)C#N)(C#Cc1c(C#N)cnc(c1C#N)C#N)C#Cc1cc(C#N)nc(c1C#N)C#N']",dia
15013,hMOF-5036530,['[Zn][Zn]'],"['Fc1nccc(c1)C#Cc1c(F)c(F)nc(c1F)F', '[O-]C(=O)C#CC#CC#CC(=O)[O-]', 'Fc1cc(ccc1C#Cc1c(F)cc(c(c1F)F)C(=O)[O-])C(=O)[O-]']",pcu
15014,hMOF-5072283,['[Cu][Cu]'],"['[O-]C(=O)C#CC12C3C4C2(C2(C1(C3C42C#CC(=O)[O-])Br)Br)Br', 'N#CC12C3(Br)C4C1(Br)C1(C2(C3(C41C#N)Br)Br)Br', '[O-]C(=O)C#CC12C3C4C1C1(C2(C3C41C#CC(=O)[O-])Br)Br']",pcu
15015,hMOF-5066563,['[Cu][Cu]'],"['N#CC1C(C#N)C2(C(=O)[O-])C(C(C1(CC2(C#N)C#N)C(=O)[O-])C#N)C#N', 'N#Cc1cc(C#N)c(c(c1C#N)C#N)C#N', 'N#Cc1cc(C#CC(=O)[O-])ccc1C#CC(=O)[O-]']",pcu
15016,hMOF-12576,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)c1cc(Br)c(c(c1Br)Br)C(=O)[O-]', '[O-]C(=O)c1ccc(c(c1)Br)C(=O)[O-]', '[O-]C(=O)C1=[C]c2c(C(=C1Br)Br)c(Br)cc1c2ccc(c1C(=O)[O-])Br']",UNKNOWN
15017,hMOF-5040775,['[Zn][Zn]'],"['CCCC(=CC#CC(=O)[O-])C#CC(=O)[O-]', 'N#CC#CC#N', '[O-]C(=O)C#CC#CC#CC(=O)[O-]']",pcu
15018,hMOF-5072791,['[Cu][Cu]'],"['N#CC#N', '[O-]C(=O)C#CC12C3C4C2C2C1C3C42C#CC(=O)[O-]']",pcu
15019,hMOF-32912,['[Cu][Cu]'],"['[O-]C(=O)C#CC(=O)[O-]', 'N#N', '[O-]C(=O)C(=O)[O-]']",
15020,hMOF-5061356,['[Cu][Cu]'],"['[O-]C(=O)C#CC#CC#CC(=O)[O-]', 'N#CC#CC#N', '[O-]C(=O)C#CC(=O)[O-]']",pcu
15021,hMOF-3001357,['[Cu][Cu]'],"['[N][C]C1=C(Cl)C=C([C]=C1)C(c1cc(Cl)c(c(c1Cl)Cl)[C][N])(c1cc(Cl)c(c(c1)Cl)[C][N])c1ccc(c(c1)Cl)[C][N]', '[N][C]C1=CC=C([C]=C1Cl)C(C1=CC=C([C](C1Cl)Cl)[C][N])(c1ccc(c(c1)Cl)[C][N])c1ccc(c(c1)Cl)[C][N]']",dia
15022,hMOF-5071607,['[Cu][Cu]'],"['N#CC12C3C4C1(Br)C1(C2(C3(C41C#N)Br)Br)Br', '[O-]C(=O)C#Cc1ccc(c(c1)Br)C#CC(=O)[O-]', '[O-]C(=O)C#CC12C3C4C2C2(C1C3C42C#CC(=O)[O-])Br']",pcu
15023,hMOF-5015899,['[Zn][O]([Zn])([Zn])[Zn]'],"['NC(=CC#CC(=O)[O-])C#CC(=O)[O-]', '[O-]C(=O)C#CC=CC#CC(=O)[O-]', '[O-]C(=O)C12C3C4C2C2(C1C3C42C(=O)[O-])N']",pcu
15024,hMOF-6000086,['[V]'],"['ClC1=[C]C(=CC=C1C1=[C]C(=C(C=[C]1)C(=O)[O-])Cl)c1cc(Cl)c(cc1Cl)C(=O)[O-]', '[O-]C(=O)C#C[C][C](C(=O)[O-])Cl', '[O]']",rna
15025,hMOF-6001055,[],[],
15026,hMOF-5039882,['[Zn][Zn]'],"['[O-]C(=O)C#CC=CC#CC(=O)[O-]', 'N#CC=CC#N', 'CCC(=CC#CC(=O)[O-])C#CC(=O)[O-]']",pcu
15027,hMOF-7800,['[Zn][O]([Zn])([Zn])[Zn]'],"['BrC(=CC(=O)[O-])C(=[C]C(=O)[O-])Br', '[O-]C(=O)C=C([C]=CC(=O)OBr)Br', '[O-]C(=O)C=CC=[C]C(=O)[O-]']",pcu
15028,hMOF-5065544,['[Cu][Cu]'],"['N#CC#N', 'O=C1C#CC#CC(=O)OC(=C=CC=C=C(OC(=O)C#CC#CC(=O)OC(=C=CC=C=C(O1)C(=O)[O-])C(=O)[O-])C(=O)[O-])C(=O)[O-]']",UNKNOWN
15029,hMOF-5013171,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C#CC#CC#CC(=O)[O-]', '[O-]C(=O)C#CC12C(O)C(O)(O)C(C(C1(O)O)O)(C(C2(O)O)(O)O)C#CC(=O)[O-]', '[O-]C(=O)C#CC12C(O)C(O)C(C(C1O)O)(C(C2O)(O)O)C#CC(=O)[O-]']",pcu
15030,hMOF-5039716,['[Zn][Zn]'],"['CC(=NC)C=N', '[O-]C(=O)C#CC=CC#CC(=O)[O-]', 'CC(=CC#CC(=O)[O-])C#CC(=O)[O-]']",pcu
15031,hMOF-5063285,['[Cu][Cu]'],"['N#CC#N', '[O-]C(=O)[C]1C#CC#C[C](OC(=O)C#CC#CC(=O)O[C](C#CC#C[C](OC(=O)C#CC#CC(=O)O1)C(=O)[O-])C(=O)[O-])C(=O)[O-]']",UNKNOWN
15032,hMOF-5078977,['[Cu][Cu]'],"['N#Cc1c(cc2[C]3c1c(=[N])oc1=c4c(C#N)cc5=c6oc([N])c7[C]8n6c(=c6c5c4c(=c(n31)oc2[N])c(C#N)c6)oc(=[N])c8c(c(c7C#N)C(=O)[O-])C#N)C(=O)[O-]', 'N#Cc1cc(C#N)c(c(c1C#N)C#N)C#N', 'N#Cc1cc(C#CC(=O)[O-])c(c(c1C#CC(=O)[O-])C#N)C#N']",pcu
15033,hMOF-5063794,['[Cu][Cu]'],"['OC(=CC#CC(=O)[O-])C#CC(=O)[O-]', '[O-]C(=O)c1cc(O)c(c(c1O)O)c1ccc(cc1)c1c(O)c(O)c(c(c1O)O)C(=O)[O-]', 'OC1=[N]=C(O)C(=C([CH]1)c1cc(O)c(c(c1O)O)c1c(O)cncc1O)O']",pcu
15034,hMOF-6000621,['[V]'],"['[O-]C(=O)C#CC#CC(=O)[O-]', '[O]']",rna
15035,hMOF-5072942,['[Cu][Cu]'],"['[O-]C(=O)C#CC#CC#CC(=O)[O-]', 'N#CC#CC#N', '[O-]C(=O)C#CC12C3C4C2C2C1C3C42C#CC(=O)[O-]']",pcu
15036,hMOF-5004479,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C#CC#CC#CC(=O)[O-]', '[O-]C(=O)C=CC=C(C(=O)[O-])Cl', '[O-]C(=O)C=C(C(=C(C(=O)[O-])Cl)Cl)Cl']",UNKNOWN
15037,hMOF-5010931,['[Zn][O]([Zn])([Zn])[Zn]'],"['ClC(=CC#CC(=O)[O-])C#CC(=O)[O-]', 'ClCl', '[O-]C(=O)C12CC(Cl)(Cl)C([CH]C1Cl)(C(C2Cl)Cl)C(=O)[O-]', '[O-]C(=O)C12C(Cl)[CH]C(C(C1Cl)(Cl)Cl)(CC2(Cl)Cl)C(=O)[O-]']",pcu
15038,hMOF-5059139,['[Cu][Cu]'],"['[O-]C(=O)C#CC#CC(=O)[O-]', '[O-]C(=O)C#CC(=O)[O-]', 'N#N']",
15039,hMOF-5051200,['[Zn][Zn]'],"['[O-]C(=O)c1ccc(c(c1)O)c1nnc(nn1)c1cc(O)c(cc1O)C(=O)[O-]', 'Oc1ncc(c(c1)c1ccc(c(c1O)O)C1=CC(=[N]=C([CH]1)O)O)O', '[O-]C(=O)C1=C(O)C=C(C=[C]1)c1c(O)cc(cc1O)c1ccc(c(c1)O)C(=O)[O-]']",pcu
15040,hMOF-5038049,['[Zn][Zn]'],"['[O-]C(=O)C#CC#CC#CC(=O)[O-]', 'CCCOC1=N[CH]c2c3[C]1C=Cc1c3c(cc2)cnc1']",pcu
15041,hMOF-5027515,['[Zn][O]([Zn])([Zn])[Zn]'],"['Brc1cc(C(=O)[O-])c(cc1N=Nc1ccc(c(c1Br)Br)C(=O)[O-])Br', '[O-]C(=O)c1ccc(c(c1)Br)N=Nc1cc(Br)c(cc1Br)C(=O)[O-]', 'BrO[C]1N(C2=[C]C(=C(C(=C2)Br)C(=O)[O-])Br)C(=O)c2c3c1cc(Br)c1c3c(cc2Br)C(=O)N(C1=O)c1cc(Br)c(c(c1)Br)C(=O)[O-]']",pcu
15042,hMOF-5010800,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C#CC#CC#CC(=O)[O-]', '[O-]C(=O)C12CCC(C(C1Br)(Br)Br)(C(C2(Br)Br)Br)C(=O)[O-]']",pcu
15043,hMOF-5011629,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C#CC12C(Br)C(Br)C(C(C1Br)(Br)Br)(CC2(Br)Br)C#CC(=O)[O-]', '[O-]C(=O)C#Cc1ccc(c(c1)Br)C#CC(=O)[O-]', '[O-]C(=O)C#CC1=C[C]=C(C(=[C]1)Br)C#CC(=O)[O-]']",pcu
15044,hMOF-1002185,['[V]'],"['[O]', '[O-]C(=O)C(=O)[O-]']",rna
15045,hMOF-5063937,['[Cu][Cu]'],"['[O-]C(=O)C#CC(=O)[O-]', 'N#CC=C(C#N)Cl']",pcu
15046,hMOF-5026696,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C1=CC=C([C]=C1)C1=CC(=C(C(=[C]1)Br)C(=O)[O-])Br', 'BrO[C]1N(C2=CC(=C(C(=[C]2)Br)C(=O)[O-])Br)C(=O)c2c3c1c(Br)c(Br)c1c3c(c(c2)Br)[C](N(C1=O)C1=CC(=C(C=[C]1)C(=O)[O-])Br)OBr', 'BrO[C]1N(C2=[C]C=C(C(=C2)Br)C(=O)[O-])C(=O)c2c3c1cc(Br)c1c3c(c(c2Br)Br)C(=O)N([C]1OBr)C1=CC(=C(C(=[C]1)Br)C(=O)[O-])Br']",pcu
15047,hMOF-5038957,['[Zn][Zn]'],"['N#CC=CC#N', '[O-]C(=O)C#CC(=O)[O-]', 'COC(=CC#CC(=O)[O-])C#CC(=O)[O-]']",pcu
15048,hMOF-6002906,['[V]'],"['[O]', 'CCC12C3C4(C1C1(C2(C3(C41CC)CC)C(=O)[O-])CC)C(=O)[O-]', 'CCc1c(c2ccccc2)c(cc(c1C(=O)[O-])c1ccccc1)C(=O)[O-]']",rna
15049,hMOF-5039741,['[Zn][Zn]'],"['[O-]C(=O)C=C(C(=C(C(=O)[O-])N)N)N', 'NN=CC=N', '[O-]C(=O)C#CC=CC#CC(=O)[O-]']",pcu
15050,hMOF-5035036,['[Zn][Zn]'],"['N#CC#N', '[O-]C(=O)C#CC#CC(=O)[O-]']",pcu
15051,hMOF-22466,['[Zn][Zn]'],"['[O-]C(=O)C#CC(=O)[O-]', 'N#N', '[O-]C(=O)C(=O)[O-]']",
15052,hMOF-5043056,['[Zn][Zn]'],"['Nc1nccc(c1)C#Cc1ccncc1', '[O-]C(=O)c1ccc(cc1)C#Cc1ccc(cc1N)C(=O)[O-]', 'NC1C(N)C2(CCC1(CC2)C#CC(=O)[O-])C#CC(=O)[O-]']",pcu
15053,hMOF-5454,['[Zn][O]([Zn])([Zn])[Zn]'],['[O-]C(=O)C=C(C(=O)[O-])Cl'],pcu
15054,hMOF-5040561,['[Zn][Zn]'],"['N#CC#N', '[O-]C(=O)C#CC#CC(=O)[O-]', '[O-]C(=O)C#CC=CC#CC(=O)[O-]']",pcu
15055,hMOF-5260,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C=C(C(=O)[O-])N', 'Nc1cc(C(=O)[O-])c(cc1C#Cc1cc(N)c(c(c1N)N)C(=O)[O-])N', 'Nc1cc(ccc1C#Cc1cc(N)c(c(c1N)N)C(=O)[O-])C(=O)[O-]']",pcu
15056,hMOF-22568,['[Zn][Zn]'],"['Brc1cc(C#Cc2cc(Br)nc(c2Br)Br)cc(n1)Br', '[O-]C(=O)C1=CC=C([C]=[C]1)C#Cc1cc(Br)c(cc1Br)C(=O)[O-]', '[O-]C(=O)C(=O)[O-]']",pcu
15057,hMOF-5072901,['[Cu][Cu]'],"['N#CC12C3C4C2(C2C1C3(C42)C#CC(=O)[O-])C#CC(=O)[O-]', 'N#CC12C3(C#CC(=O)[O-])C4C2(C2(C1(C3C42)C#N)C#CC(=O)[O-])C#N', 'N#CC12C3C4C1(C#N)C1C2(C3(C41)C#N)C#N']",pcu
15058,hMOF-5048396,['[Zn][Zn]'],"['OC(=C(C#CC(=O)[O-])O)C#CC(=O)[O-]', 'N#CC=C(C#N)O', '[O-]C(=O)C#CC=CC#CC(=O)[O-]']",pcu
15059,hMOF-5072800,['[Cu][Cu]'],"['N#CC#N', 'O=C1C#CC#CC(=O)O[C]([C]C23C4C5C2(F)C2C3(C4(C52[C][C](OC(=O)C#CC#CC(=O)O[C]([C]C23C4C5C6([C][C](O1)C(=O)[O-])C(C25F)C3(C46F)F)C(=O)[O-])C(=O)[O-])F)F)C(=O)[O-]']",UNKNOWN
15060,hMOF-1001818,"['[V]', '[O][V]O[V]']","['[O]', '[O-]C(=O)C(=O)[O-]']",UNKNOWN
15061,hMOF-34254,['[Cu][Cu]'],"['CCCOc1c(ccc(c1OCCC)C(=O)[O-])C(=O)[O-]', '[CH2]CC', 'CCCOc1c(C(=O)[O-])c2ccccc2c(c1[O])C(=O)[O-]', 'CCCOC1=[N]=C(C=N[CH]1)OCCC']",pcu
15062,hMOF-1002689,['[V]'],"['[O]', 'Fc1cc(F)c2c(c1)c(C(=O)[O-])c1c(c2C(=O)[O-])c(F)cc(c1F)F', '[O-]C(=O)C=C(C(=O)[O-])F']",rna
15063,hMOF-5042356,['[Zn][Zn]'],"['[O-]C(=O)C12CC(Cl)C(C(C1)(Cl)Cl)(C(C2Cl)(Cl)Cl)C(=O)[O-]', 'N#CC=C(C#N)Cl', '[O-]C(=O)C#CC=CC#CC(=O)[O-]']",pcu
15064,hMOF-5073905,['[Cu][Cu]'],"['CCCOC1Cc2c1c(ccc2C(=O)[O-])C(=O)[O-]', 'CCCOC1C(OC[CH2])C2=N[CH]C(=N[C]12)OCCC']",pcu
15065,hMOF-5043852,['[Zn][Zn]'],"['N#CC#N', '[O-]C(=O)C#CC#CC(=O)[O-]']",pcu
15066,hMOF-5040687,['[Zn][Zn]'],"['[O-]C(=O)C#CC#CC#CC(=O)[O-]', 'N#CC#CC#N', 'FC(=CC#CC(=O)[O-])C#CC(=O)[O-]']",pcu
15067,hMOF-22364,['[Zn][Zn]'],"['CCCC1Cc2c1c(ccc2C(=O)[O-])C(=O)[O-]', '[O-]C(=O)C(=O)[O-]']",sql
15068,hMOF-6002263,['[V]'],"['[O-]C(=O)C#CC#CC#CC(=O)[O-]', '[O]', '[O-]C(=O)C12CCC(CC1F)(C(C2F)(F)F)C(=O)[O-]']",rna
15069,hMOF-5014582,['[Zn][O]([Zn])([Zn])[Zn]'],"['CCC(=CC(=O)[O-])C(=O)[O-]', '[O-]C(=O)C12C3C4C2C2C1C3C42C(=O)[O-]']",pcu
15070,hMOF-6001944,['[V]'],"['OC(=CC#CC(=O)[O-])C#CC(=O)[O-]', '[O]', '[O-]C(=O)C#CC=CC#CC(=O)[O-]']",rna
15071,hMOF-5033982,['[Zn][Zn]'],"['[O-]C(=O)C#CC#CC(=O)[O-]', '[O-]C(=O)C#CC(=O)[O-]', 'N#N']",
15072,hMOF-5069113,['[Cu][Cu]'],"['N#CC12CCC([C](C1)Br)(C([CH]2)Br)C#N', '[O-]C(=O)C#CC(=C(C(=C=[C](=O)[O-])Br)Br)Br', 'BrC(=CC(=C=[C](=O)[O-])Br)C#CC(=O)[O-]']",pcu
15073,hMOF-5023834,['[Zn][O]([Zn])([Zn])[Zn]'],"['N#Cc1cc(C(=O)[O-])c(c(c1N=Nc1cc(C#N)c(c(c1C#N)C#N)C(=O)[O-])C#N)C#N', 'N#Cc1cc(ccc1c1nnc(nn1)c1c(C#N)cc(cc1C#N)C(=O)[O-])C(=O)[O-]', 'N#Cc1cc(N=Nc2cc(C#N)c(c(c2C#N)C#N)C(=O)[O-])c(c(c1C(=O)[O-])C#N)C#N']",pcu
15074,hMOF-5064576,['[Cu][Cu]'],"['[O-]C(=O)C=CC(=O)[O-]', '[O-]C(=O)C#CC=CC#CC(=O)O[NH2]N=N']",
15075,hMOF-20819,['[Zn][Zn]'],"['[O-]C(=O)C#CC(=O)[O-]', 'N#N', '[O-]C(=O)C=CC=CC(=O)[O-]']",
15076,hMOF-5052673,['[Zn][Zn]'],"['[O-]C(=O)C#CC#CC(=O)[O-]', 'Fc1nccc(c1)c1nnc(nn1)c1c(F)cnc(c1F)F']",pcu
15077,hMOF-5059522,['[Cu][Cu]'],"['BrC1=CN=C[C]=C1C#Cc1ccncc1Br', '[O-]C(=O)C1=[C]C(=C(C(=C1)Br)C#Cc1ccc(cc1)C(=O)[O-])Br', '[O-]C(=O)c1cc(Br)c(c(c1)Br)C#CC1=C(Br)[C]=C(C(=C1Br)Br)C(=O)[O-]']",pcu
15078,hMOF-5045225,['[Zn][Zn]'],"['[O-]C(=O)C12C3C4[C]2C2(C1[C]3C42C(=O)[O-])Br', '[O-]C(=O)C12C3C4C2(C2([C]1C3(C42C(=O)[O-])Br)Br)Br', 'BrC12C3N4C2C2(N1C3C42Br)Br']",pcu
15079,hMOF-1001876,['[O][V]12([O])O[V][V]O[V]3([O]1[O]23)([O])[O]'],['[O-]C(=O)[C][O]'],
15080,hMOF-5044869,['[Zn][Zn]'],"['N#CC12C3[C]4C2(C2[C]1C3(C42C#N)C(=O)[O-])C(=O)[O-]', '[NH][C]C12C3C4C2(C2C1C3(C42[C][NH])C(=O)[O-])C(=O)[O-]', 'N#Cc1nccc(c1)C#Cc1cc(C#N)ncc1C#N']",pcu
