,cif,nodes_cansmi,linkers_cansmi,rcsr
16318,hMOF-5042219,['[Zn][Zn]'],"['[O-]C(=O)C12CC(F)(F)C(C(C1F)(F)F)(C(C2(F)F)F)C(=O)[O-]', 'N#CC#CC#N', '[O-]C(=O)C12CC(F)C(C(C1)F)(C(C2)(F)F)C(=O)[O-]']",pcu
16319,hMOF-5050610,['[Zn][Zn]'],"['N#CC12CCC(CC1N)(C(C2N)(N)N)C#N', 'NC(=Cc1cc(N)c(cc1N)C(=O)[O-])c1ccc(c(c1)N)C(=O)[O-]', '[O-]C(=O)C#CC12C(N)C(N)C(C(C1N)N)(C(C2N)(N)N)C#CC(=O)[O-]']",pcu
16320,hMOF-5054694,['[Zn][Zn]'],"['[O-]C(=O)C=CC=CC(=O)[O-]', '[NH][N]12NN2N=C(C=N1)N=N', 'N=Nc1cc2c(c(c1C(=O)[O-])N=N)[N]NO[C]1N2C(=O)[C]2C(=C(N=N)C3=c4c2c1ccc4=C1N2[C]3ON([NH])c3c2c(N(O1)[NH])cc(c3)C(=O)[O-])N=N']",pcu
16321,hMOF-5067843,['[Cu][Cu]'],"['N#N', '[O-]C(=O)C#CC12CCC(C(C1)C)(C(C2C)C)C#CC(=O)[O-]', '[O-]C(=O)C#CC(=O)[O-]']",
16322,hMOF-5037772,['[Zn][Zn]'],"['[O-]C(=O)c1ccc(c2c1cccc2)C(=O)[O-]', 'c1ccc(cc1)c1ccc2c(c1)nccn2', '[O-]C(=O)C#CC#CC#CC(=O)[O-]']",pcu
16323,hMOF-4741,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)c1ccc(c(c1C)C)c1ccc(c(c1C)C)C(=O)[O-]', 'Cc1c(ccc(c1C)C(=O)[O-])c1cc(C)c(c(c1)C)C(=O)[O-]', '[O-]C(=O)c1ccc(cc1C)c1ccc(c(c1C)C)C(=O)[O-]']",pcu
16324,hMOF-22159,['[Zn][Zn]'],"['[C]OC(=C[C]=C(C(=O)[O-])O[CH2])C(=O)[O-]', 'CCOC(=NO[CH2])C=N', 'CCOC(=CC=C(C(=O)[O-])O[CH2])C(=O)[O-]']",pcu
16325,hMOF-5039280,['[Zn][Zn]'],"['N=Nc1c(C#Cc2ccc(c(c2)N=N)C(=O)[O-])ccc(c1N=N)C(=O)[O-]', 'N=NC(=CC#CC(=O)[O-])C#CC(=O)[O-]', 'N=Nc1nccc(c1)C#Cc1ccnc2c1[N]NN[N]2']",pcu
16326,hMOF-1001056,['[V]'],"['[O-]C(=O)C=CC(=O)[O-]', '[O-]C(=O)C=C(C(=O)[O-])C', '[O]']",rna
16327,hMOF-110,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)c1ccc(cc1)C(=O)[O-]', 'CCOc1cc(cc(c1C(=O)[O-])OCC)C(=O)[O-]', 'CCOc1c(ccc(c1OCC)C(=O)[O-])C(=O)[O-]']",pcu
16328,hMOF-5024825,['[Zn][O]([Zn])([Zn])[Zn]'],"['N=Nc1c(N=N)c(ccc1C(=O)[O-])c1nnc(nn1)c1cc(N=N)c(c(c1)N=N)C(=O)[O-]', '[O-]C(=O)c1ccc2c(c1)c1c3=NNNN=c3cc(c1cc2)C(=O)[O-]', 'N=Nc1cc2c(cc(c(c2c2c1c(N=N)c1[N]NOC(=O)c1c2)N=N)N=N)C(=O)[O-]']",pcu
16329,hMOF-5047569,[],[],
16330,hMOF-5025190,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C#CC#CC(=O)[O-]', '[O-]C(=O)c1ccc(cc1)c1nnc(nn1)c1ccc(cc1)C(=O)[O-]']",pcu
16331,hMOF-5030456,['[Zn][O]([Zn])([Zn])[Zn]'],"['Fc1cc(C(=O)[O-])c(cc1c1ccc(cc1F)c1cc(F)c(c(c1)F)C(=O)[O-])F', 'Fc1cc(C(=O)[O-])c(cc1c1ccc(cc1F)c1cc(F)c(c(c1F)F)C(=O)[O-])F', 'Fc1cc(c2ccc(c(c2)F)C(=O)[O-])c(c(c1c1ccc(c(c1)F)C(=O)[O-])F)F']",pcu
16332,hMOF-5031755,['[Zn][O]([Zn])([Zn])[Zn]'],"['Nc1cc2[NH2]OC(=O)c3c2c(c1)c(C(=O)[O-])c(c3N)N', '[O-]C(=O)c1ccc(c2c1c(N)cc(c2N)N)C(=O)[O-]', '[O-]C(=O)c1ccc(c(c1)N)N1C(=O)c2ccc3c4c2c(C1=O)cc(c4c1c2c3c(N)cc3c2c(cc1)C(=O)N(C3=O)c1ccc(c(c1N)N)C(=O)[O-])N']",pcu
16333,hMOF-6247,['[Zn][O]([Zn])([Zn])[Zn]'],"['N#CC(=CC(=O)[O-])C=C(C(=O)[O-])C#N', 'N#Cc1c(C#N)c(C#Cc2cc(C#N)c(c(c2C#N)C#N)C(=O)[O-])ccc1C(=O)[O-]', 'N#Cc1cc(C(=O)[O-])c(cc1C#Cc1c(C#N)cc(c(c1C#N)C#N)C(=O)[O-])C#N']",pcu
16334,hMOF-5028235,['[Zn][O]([Zn])([Zn])[Zn]'],"['N#Cc1c(C(=O)[O-])c(C#N)c2c(c1C#N)c(C#N)c(cc2C#N)C(=O)[O-]', 'N#Cc1cc(C(=O)[O-])c(c2c1cc(cc2)C(=O)[O-])C#N', 'N#CC1=C(C=C[C]2C1=C([N])O[C]1N2C(=O)c2c3c1cc(C#N)c1c3c(cc2)C(=O)N(C1=O)c1ccc(c(c1)C#N)C(=O)[O-])C(=O)[O-]']",pcu
16335,hMOF-5054244,['[Zn][Zn]'],"['BrO[C]1N(C2=CC(=NC=[C]2)Br)C(=O)c2c3c1cc(Br)c1c3c(cc2)C(=O)N([C]1OBr)C1=[C]C(=NC(=C1)Br)Br', 'BrO[C]1N(C2=[C]C=C(C(=C2)Br)C(=O)[O-])C(=O)c2c3c1cc(Br)c1c3c(cc2)C(=O)N(C1=O)c1ccc(cc1)C(=O)[O-]', 'BrO[C]1N(C2=[C]C=NC(=C2)Br)C(=O)c2c3c1cc(Br)c1c3c(cc2)C(=O)N([C]1OBr)C1=[C]C(=NC(=C1)Br)Br', '[O-]C(=O)C#Cc1cc(Br)c(c(c1Br)Br)C#CC(=O)[O-]']",pcu
16336,hMOF-5018026,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C#CC12C3C4C2(C2(C1C3(C42C#CC(=O)[O-])Cl)Cl)Cl', '[O-]C(=O)c1cc(Cl)c(c2c1cccc2)C(=O)[O-]', 'ClOC(=O)c1cc(Cl)c(c2c1[C]=CC(=C2)Cl)C(=O)[O-]']",pcu
16337,hMOF-5079940,['[Cu][Cu]'],"['[O-]C(=O)C#CC#CC(=O)[O-]', 'Fc1ncc(c(c1F)N1C(=O)c2ccc3c4c2c(C1=O)cc(c4C(=O)N(C3=O)c1c(F)c(F)nc(c1F)F)F)F']",pcu
16338,hMOF-15084,['[Zn][O]([Zn])([Zn])[Zn]'],"['CCCOc1c(C(=O)[O-])c(OCCC)c2c3c1ccc1c3c(cc2O[CH2])cc(c1)C(=O)[O-]', '[CH2]C', 'CCCOc1c(ccc2c1ccc(c2)C(=O)[O-])C(=O)[O-]', 'CCCOc1c(OCCC)c(cc2c1cc(cc2)C(=O)[O-])C(=O)[O-]']",pcu
16339,hMOF-29827,['[Cu][Cu]'],"['Oc1cc(cc(c1N=Nc1ccc(c(c1)O)C(=O)[O-])O)C(=O)[O-]', 'OC1Cc2c1c(cc(c2C(=O)[O-])O)C(=O)[O-]', 'Oc1c(ccnc1O)N=Nc1ccncc1']",pcu
16340,hMOF-2000766,['[Cu][Cu]'],"['[O-]C(=O)C1=C[C]=C(C=C1Cl)C1=[C]C(=[C]C(=[C]1)C1=[C]C=C(C(=[C]1)Cl)C(=O)[O-])c1ccc(c(c1Cl)Cl)C(=O)[O-]', '[O-]C(=O)C1=CC=C([C]=C1)C1=[C]C(=[C]C(=C1)C1=[C]C(=C(C(=C1)Cl)C(=O)[O-])Cl)C1=CC=C(C(=[C]1)Cl)C(=O)[O-]', '[O-]C(=O)C1=C(Cl)[C]=C(C=C1)C1=[C]C(=[C]C(=[C]1)C1=[C]C(=C(C=[C]1)C(=O)[O-])Cl)c1cc(Cl)c(c(c1)Cl)C(=O)[O-]', 'ClC1=C([C]=C(C(=C1)C(=O)[O-])Cl)C1=CC(=[C]C(=[C]1)C1=[C]C(=C(C(=[C]1)Cl)C(=O)[O-])Cl)C1=[C]C=C(C(=C1Cl)Cl)C(=O)[O-]', '[O-]C(=O)C1=C[C]=C([C]=C1Cl)C1=[C]C(=CC(=[C]1)c1cc(Cl)c(c(c1)Cl)C(=O)[O-])c1cc(Cl)c(c(c1Cl)Cl)C(=O)[O-]', '[O-]C(=O)C1=CC=C([C]=C1)c1cc(cc(c1)c1ccc(c(c1)Cl)C(=O)[O-])c1ccc(c(c1)Cl)C(=O)[O-]', 'ClC1=C([C]=C(C(=C1)C(=O)[O-])Cl)C1=[C]C(=CC(=C1)c1ccc(c(c1Cl)Cl)C(=O)[O-])c1cc(Cl)c(c(c1)Cl)C(=O)[O-]', '[O-]C(=O)C1=C(Cl)C=C([C]=C1Cl)C1=[C]C(=CC(=[C]1)c1ccc(c(c1Cl)Cl)C(=O)[O-])c1ccc(cc1)C(=O)[O-]']",tbo
16341,hMOF-6004705,['[V]'],"['COc1cc(ccc1c1nnc(nn1)c1ccc(c(c1)OC)C(=O)[O-])C(=O)[O-]', '[O-]C(=O)C#CC#CC#CC(=O)[O-]', '[O]']",rna
16342,hMOF-5019853,['[Zn][O]([Zn])([Zn])[Zn]'],"['OC(=CC1=[C]C=C(C=C1)C(=O)[O-])c1cc(O)c(c(c1)O)C(=O)[O-]', '[O-]C(=O)c1ccc(cc1)c1ccc(c(c1)O)C(=O)[O-]', 'Oc1cc(C(=O)[O-])c(cc1c1cc(O)c(c(c1O)O)C(=O)[O-])O']",pcu
16343,hMOF-7494,['[Zn][O]([Zn])([Zn])[Zn]'],"['N#CC(=CC(=O)[O-])C(=CC(=O)[O-])C#N', 'N#Cc1cc(cc(c1N=Nc1ccc(c(c1)C#N)C(=O)[O-])C#N)C(=O)[O-]', 'N#Cc1cc(C(=O)[O-])c(cc1N=Nc1c(C#N)cc(cc1C#N)C(=O)[O-])C#N']",pcu
16344,hMOF-35526,['[Cu][Cu]'],"['[O-]C(=O)c1cc(F)c(c2c1CC2)C(=O)[O-]', '[O-]C(=O)c1c(F)c(F)c(c2c1CC2)C(=O)[O-]', 'Fc1ncc2c(c1)ccc1c2c(F)c(c(n1)F)F']",pcu
16345,hMOF-34573,['[Cu][Cu]'],"['ClC1=CC2=C(C(=[C]1)Cl)C(=C([C]=C2C(=O)[O-])Cl)C(=O)[O-]', '[O-]C(=O)c1cc(Cl)c(c(c1)Cl)N=NC1=CC(=C([C]=[C]1)C(=O)[O-])Cl', 'Clc1cnc(c(c1N=Nc1c(Cl)cnc(c1Cl)Cl)Cl)Cl']",pcu
16346,hMOF-6002589,['[V]'],"['[O-]C(=O)c1c2ccccc2c(c2c1cccc2)C(=O)[O-]', '[O-]C(=O)C#CC12CCC(CC1)(CC2)C#CC(=O)[O-]', '[O]']",rna
16347,hMOF-5060522,['[Cu][Cu]'],['N#Cc1cc2nccnc2c(c1)C1([N])OC(=O)C#CC#CC([O])([O])[N][C]c2c3c(c(C(=O)O1)c(C#N)c(C#N)c3C(=O)[O-])ccc2C#N'],"sql,UNKNOWN"
16348,hMOF-5068697,['[Cu][Cu]'],"['n1cc2ccc3c4c2c(c1)ccc4cnc3', '[O-]C(=O)c1cc2ccc3c4c2c(c1)ccc4cc(c3)C(=O)[O-]', '[O-]C(=O)C#CC12CCC(CC1)(CC2)C#CC(=O)[O-]']",pcu
16349,hMOF-28670,['[Cu][Cu]'],"['[O-]C(=O)C#Cc1cc(F)c(c(c1F)F)C#CC(=O)[O-]', '[O-]C(=O)C#Cc1ccc(c(c1)F)C#CC(=O)[O-]', 'N#Cc1cc(F)c(c(c1F)F)C#N']",pcu
16350,hMOF-5059070,['[Cu][Cu]'],"['[O-]C(=O)C#CC#CC(=O)[O-]', 'Clc1cnc2c(n1)C(C2Cl)Cl', 'ClC1Cc2c1c(ccc2C(=O)[O-])C(=O)[O-]']",pcu
16351,hMOF-5073986,['[Cu][Cu]'],"['N#N', 'N#CC(=Cc1ccc(c(c1)C#N)C(=O)[O-])c1cc(C#N)c(cc1C#N)C(=O)[O-]', 'N#Cc1cc(ccc1C=Cc1c(C#N)cc(c(c1C#N)C#N)C(=O)[O-])C(=O)[O-]']",
16352,hMOF-37210,['[Cu][Cu]'],"['Cc1nc(C)cc(c1)c1c(C)cc(c(c1C)C)c1ccncc1', '[O-]C(=O)c1ccc2c(c1)c1ccc3c(c1c(c2C)C)cc(cc3C)C(=O)[O-]', '[O-]C(=O)c1ccc(c(c1)C)C1=C(C)C(=C([C]=C1)c1c(C)cc(cc1C)C(=O)[O-])C']",pcu
16353,hMOF-5050011,['[Zn][Zn]'],"['Cc1cc2c(C)ncc3c2c2c1cnc(c2c(c3C)C)C', 'CC(=Cc1cc(C)c(c(c1C)C)C(=O)[O-])C1=[C]C=C(C(=C1C)C)C(=O)[O-]', '[O-]C(=O)c1cc2c(C)c(C)c3c4c2c(c1C)ccc4cc(c3C)C(=O)[O-]']",pcu
16354,hMOF-1003426,['[O]12[Zr]34[O]5[Zr]62[O]2[Zr]71[O]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[O]43'],"['[O-]C(=O)c1cc(C)c(c(c1C)C)C(=O)[O-]', 'Cc1cc(ccc1C#Cc1ccc(c(c1)C)C(=O)[O-])C(=O)[O-]', '[O-]C(=O)c1cc(C)c(cc1C)C(=O)[O-]']",hex
16355,hMOF-5081471,['[Cu][Cu]'],['CCCc1c(C#N)cc(c(c1CCC)C#N)CCC'],pcu
16356,hMOF-5070107,['[Cu][Cu]'],"['[O-]C(=O)C=CC=CC(=O)[O-]', 'FN=C(C(=NF)F)F', '[O-]C(=O)C12C3C4C1C1(C2C3(C41C(=O)[O-])F)F']",pcu
16357,hMOF-5002555,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C#CC#CC(=O)[O-]', '[O-]C(=O)c1ccc2c(c1)c1cc(Cl)c3c(c1cc2Cl)cc(c(c3)Cl)C(=O)[O-]', '[O-]C(=O)C1=[C]c2c(C(=C1)Cl)c(Cl)cc1-c3c(C(=[C]c21)Cl)ccc(c3Cl)C(=O)[O-]']",pcu
16358,hMOF-16688,['[Zn][O]([Zn])([Zn])[Zn]'],"['N#Cc1cc2c3c(C#N)c(cc(c3cc(c2c2c1ccc(c2)C(=O)[O-])C#N)C#N)C(=O)[O-]', 'N#Cc1c(cc2c(c1C#N)c1[C][N]C(=[N])c3c(C#N)c(C(=O)[O-])c(c4c3c(C#N)cc3c4ccc4c(C(=[N])[N][C]c5cc2c(c1C#N)c1c5c(C#N)c(c(c1)C(=O)[O-])C#N)cc(C(=O)[O-])c(c34)C#N)C#N)C(=O)[O-]']","fsc,fse"
16359,hMOF-10593,['[Zn][O]([Zn])([Zn])[Zn]'],"['BrOC(=O)c1c2[C]=C(Br)C(=Cc2c(c(c1Br)Br)C(=O)[O-])Br', '[O-]C(=O)C#Cc1ccc(c(c1)Br)C#CC(=O)[O-]', '[O-]C(=O)C#Cc1ccc(cc1)C#CC(=O)[O-]']",pcu
16360,hMOF-5055063,['[Zn][Zn]'],"['CC1=C2[C]N(C(=O)C3=C2[C]2C(=C1)[C]N([C]=C2C(=C3C)C)c1c(C)cc(c(c1C)C)C(=O)[O-])c1ccc(cc1C)C(=O)[O-]', 'Cc1cccc2c1nc1cccc(c1n2)C', 'Cc1cc(ccc1N1[C]c2c(C)cc3=[C]N([C]C4=c3c2[C](C1=O)C(=C4C)C)c1c(C)cc(c(c1C)C)C(=O)[O-])C(=O)[O-]', 'Cc1cc(C(=O)[O-])c(c(c1N1[C]C2=c3c(=[C]1)c(C)cc1c3[C](C(=C2C)C)C(=O)N(C1=O)c1cc(C)c(c(c1)C)C(=O)[O-])C)C']",pcu
16361,hMOF-5068485,['[Cu][Cu]'],"['[O-]C(=O)c1cc2c(F)c(F)c(c(c2cc1F)F)C(=O)[O-]', '[O-]C(=O)C#CC12CCC(C(C1)(F)F)(C(C2F)F)C#CC(=O)[O-]', 'Fc1nc(F)c2c(c1)c(F)nc(c2F)F']",pcu
16362,hMOF-5037863,[],[],
16363,hMOF-30354,[],[],
16364,hMOF-5019880,['[Zn][O]([Zn])([Zn])[Zn]'],"['N=Nc1cc(cc2c1C=C1c3c(N=N)cc(cc3[N]NN[N]31N2N3)C(=O)[O-])C(=O)[O-]', 'N=Nc1cc(ccc1C(=O)[O-])c1ccc(c(c1)N=N)C(=O)[O-]', 'N=Nc1c(ccc2c1[N]1([NH])N[N]31C(=C2)c1cc2[N]NOC(=O)c2cc1[N]N3)C(=O)[O-]']",pcu
16365,hMOF-5077140,['[Cu][Cu]'],['ClC1=[C]c2c(C=C1)nc1c(n2)cc(c(c1)Cl)Cl'],pcu
16366,hMOF-5046864,['[Zn][Zn]'],"['[O-]C(=O)C#CC12C3C4C2(C2(C1C3(C42C#CC(=O)[O-])O)O)O', '[O-]C(=O)C#CC12C3(O)C4C2(C2(C1(C3C42C#CC(=O)[O-])O)O)O', 'Oc1cncc(c1C#Cc1ccncc1)O']",pcu
16367,hMOF-5042994,['[Zn][Zn]'],"['Fc1c(C#Cc2cc(F)c(c(c2)F)C(=O)[O-])ccc(c1F)C(=O)[O-]', '[O-]C(=O)C#CC12C(F)C(F)C(C(C1F)F)(C(C2F)(F)F)C#CC(=O)[O-]', 'Fc1cc(C#Cc2ccncc2F)cc(n1)F']",pcu
16368,hMOF-5033000,['[Zn][O]([Zn])([Zn])[Zn]'],"['CCCc1cc([C]=Cc2cc(CCC)c(c(c2)CCC)C(=O)[O-])ccc1C(=O)[O-]', 'CCCC(=Cc1ccc(c(c1)CCC)C(=O)[O-])C1=[C]C(=C(C(=C1CCC)CCC)C(=O)[O-])CCC', 'CCCc1cc(C(=O)[O-])c(cc1N1[C]=c2cc(CCC)c3c4c2c(C1=O)ccc4=c1c2[C]3C=CC3=[C]N([C]=c(c23)cc1CCC)c1c(CCC)cc(c(c1CCC)CCC)C(=O)[O-])CCC']",pcu
16369,hMOF-8644,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C=CC(=C(C(=O)[O-])Br)Br', '[O-]C(=O)C(=O)[O-]', '[O-]C(=O)C=CC(=[C]C(=O)[O-])Br']",pcu
16370,hMOF-1004347,['[O]12[Zr]34[O]5[Zr]62[O]2[Zr]71[O]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[O]43'],"['[O-]C(=O)c1c(F)c(F)c(c(c1F)F)C(=O)[O-]', '[O-]C(=O)c1ccc(c(c1)F)C(=O)[O-]', '[O-]C(=O)c1cc2cc(F)c3c4c2c(c1F)c(F)c(c4c(c(c3)C(=O)[O-])F)F']",hex
16371,hMOF-5020724,['[Zn][O]([Zn])([Zn])[Zn]'],"['FC1=CC(=C([C]=C1C(=[C]c1ccc(c(c1F)F)C(=O)[O-])F)F)C(=O)[O-]', '[O-]C(=O)C=C(C(=O)[O-])F']",pcu
16372,hMOF-5054520,['[Zn][Zn]'],['CCCc1cc(ccc1N1[C]c2c(CCC)cc3c4c2c(C1=O)c(CCC)cc4[C]N(C3=O)c1cc(CCC)c(cc1CCC)C(=O)[O-])C(=O)[O-]'],"pcu,sql"
16373,hMOF-5006310,['[Zn][O]([Zn])([Zn])[Zn]'],"['CCCc1cc(C(=O)[O-])c2c(c1C(=O)[O-])C(C2)(CCC)CCC', 'CCCC(=CC#CC(=O)[O-])C#CC(=O)[O-]', 'CCCC1Cc2c1c(C(=O)[O-])c(cc2C(=O)[O-])CCC']",pcu
16374,hMOF-5054510,['[Zn][Zn]'],['CCC1=C(C=C(C(=[C]1)C(=O)[O-])CC)N1[C]c2cc(CC)c3c4c2c(C1=O)cc(c4C(=O)N([C]3)c1ccc(cc1CC)C(=O)[O-])CC'],"pcu,sql"
16375,hMOF-19940,['[Zn][Zn]'],"['CCCN=N', 'CCCc1cc(ccc1C(=O)[O-])C(=O)[O-]']",
16376,hMOF-33583,['[Cu][Cu]'],"['Nc1ncc2c(c1)c(N)ncc2', '[O-]C(=O)c1cc(N)c2c(c1)c(N)c(c(c2N)C(=O)[O-])N', '[O-]C(=O)C#CC(=O)[O-]']",pcu
16377,hMOF-6372,[],[],
16378,hMOF-20443,['[Zn][Zn]'],"['[O-]C(=O)C=CC(=O)[O-]', '[O-]C(=O)C=[C]C(=O)[O-]', 'Clc1c(ccnc1Cl)N=Nc1c(Cl)cnc(c1Cl)Cl']",pcu
16379,hMOF-5024520,['[Zn][O]([Zn])([Zn])[Zn]'],"['N#Cc1cc(C(=O)[O-])c(c2c1c(C#N)c(cc2C#N)C(=O)[O-])C#N', 'N#Cc1cc(C(=O)[O-])c(c2c1c(C#N)c(cc2)C(=O)[O-])C#N', 'N#Cc1cc(ccc1C1=N[N]C(=N[N]1)c1ccc(c(c1)C#N)C(=O)[O-])C(=O)[O-]', 'N#Cc1cc(ccc1c1nnc(nn1)c1ccc(c(c1)C#N)C(=O)[O-])C(=O)[O-]']",pcu
16380,hMOF-5071700,['[Cu][Cu]'],"['CCCOc1cc(C#CC(=O)[O-])ccc1C#CC(=O)[O-]', 'CCCOC12C3(C#CC(=O)[O-])C4C2(C2(C1(C3C42)OCCC)C#CC(=O)[O-])OCCC', 'CCCOc1c(C#N)ccc(c1[O])C#N']",pcu
16381,hMOF-5007202,['[Zn][O]([Zn])([Zn])[Zn]'],"['ClC(=C(C(=O)[O-])Cl)C(=O)[O-]', '[O-]C(=O)C=CC(=O)[O-]', '[O-]C(=O)C#CC=CC#CC(=O)[O-]']",pcu
16382,hMOF-7000299,['[O]12[Zr]34[O]5[Zr]62[O]2[Zr]71[O]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[O]43'],"['[O-]C(=O)C#CC#CC#CC(=O)[O-]', '[O-]C(=O)C#Cc1ccc(cc1)C#CC(=O)[O-]']",pcu
16383,hMOF-5067066,['[Cu][Cu]'],"['[O-]C(=O)C12CCC(C(C1)(O)O)(C(C2O)(O)O)C(=O)[O-]', 'Oc1cc(C(=O)[O-])c2c(c1)c1cc(C(=O)[O-])c(cc1cc2)O', 'OC1=N[CH]c2c([C]1O)ccc1c2cccn1']",pcu
16384,hMOF-5045307,['[Zn][Zn]'],"['[O-]C(=O)c1ccc2c(c1)c(N)c(c(c2)C(=O)[O-])N', '[O-]C(=O)c1cc(N)c2c(c1N)ccc(c2N)C(=O)[O-]', 'NC12C3C4N2C2C1N3C42']",pcu
16385,hMOF-5059691,['[Cu][Cu]'],"['Nc1cc(ccc1N=Nc1c(N)cc(c(c1N)N)C(=O)[O-])C(=O)[O-]', '[O-]C(=O)C#CC#CC(=O)[O-]', 'Nc1nccc(c1)N=Nc1cc(N)nc(c1N)N']",pcu
16386,hMOF-32790,['[Cu][Cu]'],"['[O-]C(=O)C1=C[C]=C(C=C1)C1=CC(=C(C=[C]1)C(=O)[O-])Cl', '[O-]C(=O)C(=O)[O-]', 'Clc1nccc(c1)c1ccncc1']",pcu
16387,hMOF-6004979,['[V]'],"['BrBr', '[O-]C(=O)C#CC#CC#CC(=O)[O-]', '[O]', 'BrO[C]1N(C2=CC=C(C=[C]2)C(=O)[O-])C(=O)C2=[C][C]=C3C4=C2C1=[C][C]=C4C(=O)N(C3=O)C1=[C][C]=C([C]=[C]1)C(=O)[O-]']",rna
16388,hMOF-5016677,['[Zn][O]([Zn])([Zn])[Zn]'],['[O-]C(=O)C#CC12C3C4C2C2C1C3C42C#CC(=O)[O-]'],pcu
16389,hMOF-5043006,['[Zn][Zn]'],"['Fc1cc(ccc1C#Cc1c(F)cc(c(c1F)F)C(=O)[O-])C(=O)[O-]', '[O-]C(=O)C#CC12C(F)C(F)(F)C(C(C1F)(F)F)(C(C2(F)F)F)C#CC(=O)[O-]', 'Fc1cnccc1C#Cc1ccncc1']",pcu
16390,hMOF-5068086,['[Cu][Cu]'],"['Oc1cc(C(=O)[O-])c(cc1C#Cc1c(O)c(O)c(c(c1O)O)C(=O)[O-])O', 'OC1=N[CH]C=C([C]1O)C#Cc1c(O)cncc1O', '[O-]C(=O)C#CC12CC(O)C(C(C1O)O)(C(C2O)(O)O)C#CC(=O)[O-]']",pcu
16391,hMOF-7001409,['[O]12[Zr]34[O]5[Zr]62[O]2[Zr]71[O]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[O]43'],"['[O-]C(=O)C#CC12C3C4C1C1(C2C3(C41C#CC(=O)[O-])F)F', '[O-]C(=O)C#CC(=O)[O-]']",hex
16392,hMOF-5074382,['[Cu][Cu]'],"['CCC1=[C]C(=CC=C1C(=O)[O-])C=CC1=CC=C(C=[C]1)C(=O)[O-]', 'N=N', '[O-]C(=O)C=CC(=O)[O-]']",
16393,hMOF-5016115,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C12C3C4C2C2(C1C3C42C(=O)[O-])Cl', '[O-]C(=O)C12C3C4C2(C2C1C3(C42C(=O)[O-])Cl)Cl', '[O-]C(=O)C12C3(Cl)C4C1(Cl)C1(C2(C3(C41C(=O)[O-])Cl)Cl)Cl']",pcu
16394,hMOF-20790,['[Zn][Zn]'],"['[O-]C(=O)c1c(C)c(C)c(c2c1C[C]2)C(=O)[O-]', 'CC1C(C)c2c1nccn2', '[O-]C(=O)C=CC(=CC(=O)[O-])C']",pcu
16395,hMOF-5021247,['[Zn][O]([Zn])([Zn])[Zn]'],"['N#Cc1cc2c(C(=O)[O-])c(C#N)cc(c2cc1C#N)C(=O)[O-]', 'N#Cc1cc(ccc1C=Cc1cc(C#N)c(cc1C#N)C(=O)[O-])C(=O)[O-]', 'N#CC(=Cc1cc(C#N)c(c(c1C#N)C#N)C(=O)[O-])c1c(C#N)cc(c(c1C#N)C#N)C(=O)[O-]']",pcu
16396,hMOF-8408,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)c1c(cc(c(c1c1ccccc1)c1ccccc1)C#Cc1ccc(cc1c1ccccc1)C(=O)[O-])c1ccccc1', '[O-]C(=O)C(=O)[O-]', '[O-]C(=O)c1ccc(cc1c1ccccc1)C#Cc1cc(c2ccccc2)c(cc1c1ccccc1)C(=O)[O-]']",pcu
16397,hMOF-5079891,['[Cu][Cu]'],"['[O-]C(=O)C1=CC(=C(C=[C]1)N1C(=O)c2cc(F)c3c4c2c(C1=O)c(F)cc4C(=O)N(C3=O)c1c(F)cc(cc1F)C(=O)[O-])F', 'FC1=CN=[C]c2c1ccc1-c3cncc(c3C=[C]c21)F', '[O-]C(=O)C1=[C]c2c(C=C1)ccc1c2cc(F)c2c1cc(c(c2F)F)C(=O)[O-]']",pcu
16398,hMOF-29621,['[Cu][Cu]'],"['[O-]C(=O)C1=C[C]=C(C=[C]1)C1=CC=C(C(=[C]1)Cl)C(=O)[O-]', 'Clc1cc(cc(c1N=Nc1ccc(c(c1)Cl)C(=O)[O-])Cl)C(=O)[O-]', '[O-]C(=O)C1=[C]C=C([C]=C1)C1=CC=C(C(=[C]1)Cl)C(=O)[O-]', 'ClC1=NC=CC(=[C]1)C1=[C]C(=NC(=[C]1)Cl)Cl', '[Cl]']",pcu
16399,hMOF-5008292,['[Zn][O]([Zn])([Zn])[Zn]'],"['CCc1cc2cc(cc3c2c2c1cc(cc2cc3)C(=O)[O-])C(=O)[O-]', 'CCc1c2cc(C(=O)[O-])c(c3c2c2c(c1CC)c(CC)c(c(c2cc3CC)CC)[C])CC', '[O]', 'CCC(=CC#CC(=O)[O-])C#CC(=O)[O-]']",pcu
