,cif,nodes_cansmi,linkers_cansmi,rcsr
18329,hMOF-5014065,['[Zn][O]([Zn])([Zn])[Zn]'],"['COC12C3C4(C2(C2C1(C3(C42OC)OC)C(=O)[O-])OC)C(=O)[O-]', '[O-]C(=O)C#CC(=O)[O-]']",pcu
18330,hMOF-5020946,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C=C(C(=C(C(=O)[O-])N)N)N', 'N[NH2]c1cc(cc(c1[C]=[C]c1c(N)cc(c(c1[NH2]N)N)C(=O)[O-])N)C(=O)[O-]', 'Nc1cc(ccc1C=Cc1c(N)c(N)c(c(c1N)N)C(=O)[O-])C(=O)[O-]']",pcu
18331,hMOF-5037929,['[Zn][Zn]'],"['OC1=N[CH]c2c([C]1O)c(O)c(c1c2c(O)c(c(n1)O)O)O', '[O-]C(=O)C#CC#CC#CC(=O)[O-]', '[O-]C(=O)c1cc2c3cccc(c3ccc2c(c1O)O)C(=O)[O-]']",pcu
18332,hMOF-5068930,['[Cu][Cu]'],"['[O-]C(=O)C#CC#CC(=O)[O-]', 'N=NC1C2[N]NN[N]C3(C2(C#N)C(C(C1(C#N)C3N=N)N=N)(N=N)N=N)N=N']",pcu
18333,hMOF-5054059,['[Zn][Zn]'],"['N#Cc1cc2[C]3OC(=C4[C](N3C(=O)c3c2c2c1[C]1OC(=C5[C](N1C(=O)c2c(c3)C#N)C=CC(=C5)C(=O)[O-])[N])C=CC(=C4)C(=O)[O-])[N]', 'N#Cc1c(C#N)c(ccc1c1c(C#N)cncc1C#N)c1ccncc1C#N', 'N#Cc1c(C#N)c(ccc1c1c(C#N)cc(cc1C#N)C(=O)[O-])c1ccc(c(c1)C#N)C(=O)[O-]']",pcu
18334,hMOF-5033553,['[Zn][O]([Zn])([Zn])[Zn]'],"['N#Cc1c(C#N)c2[C]3OC(=C4[C](N3C(=O)[C]3c2c2=C(C=C3C#N)[C]3c5c(=c12)ccc1=c2oc([N])c6[C]7n2c(=C(c51)C(=C3C#N)C#N)oc(=[N])c7c(c(c6C#N)C(=O)[O-])C#N)C=CC(=C4)C(=O)[O-])[N]', 'N#Cc1cc(cc(c1C(=O)[O-])C#N)N1C(=O)c2ccc3c4c2c(C1=O)ccc4c1c2c3cc(C#N)c3c2c(c(c1C#N)C#N)C(=O)N(C3=O)c1ccc(cc1)C(=O)[O-]', 'N#CC1=C[C]2C(=C([N])O[C]3N2C(=O)c2ccc4c5c2c3c(C#N)cc5c2c3c4c(C#N)c(C#N)c4c3c(cc2)C(=O)N2[C]4OC(=C3C2=CC(=C([C]3C#N)C(=O)[O-])C#N)[N])C=C1C(=O)[O-]']",pcu
18335,hMOF-1003980,['[O]12[Zr]34[O]5[Zr]62[O]2[Zr]71[O]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[O]43'],"['Nc1cc(ccc1C#Cc1c(N)cc(c(c1N)N)C(=O)[O-])C(=O)[O-]', 'Nc1cc(ccc1C#Cc1ccc(c(c1N)N)C(=O)[O-])C(=O)[O-]', '[O-]C(=O)c1c(N)cc(cc1N)C#Cc1c(N)c(N)c(c(c1N)N)C(=O)[O-]']",pcu
18336,hMOF-3000929,['[Zn][Zn]'],"['Nc1nccc(c1)C(c1cc(N)nc(c1N)N)(c1cc(N)nc(c1N)N)c1c(N)cncc1N', 'N#CC(C#N)(C#N)C#N']",dia
18337,hMOF-6002675,['[V]'],"['N#CC1(C#N)C2(CCC(C1(C#N)C#N)(CC2)C#CC(=O)[O-])C#CC(=O)[O-]', '[O-]C(=O)C#CC#CC#CC(=O)[O-]', '[O]']",rna
18338,hMOF-5048778,['[Zn][Zn]'],"['CCOC12C3C4C1(C#CC(=O)[O-])C1C2(C3(C41)C#CC(=O)[O-])OCC', 'CCOC12C3C4C1(C#N)C1C2(C3(C41OCC)C#N)OCC', 'CCOC12C3C4(C2(C2C1(C3(C42OCC)OCC)C#CC(=O)[O-])OCC)C#CC(=O)[O-]']",pcu
18339,hMOF-5080529,['[Cu][Cu]'],"['N=NC1=N[CH]C=C([CH]1)n1c2ONN=C3c2c2c(c1=O)C(=C(C1=C4N5[C](C(=C3)[C]21)ON([NH])c1c5c([N]NO4)cnc1N=N)N=N)N=N', 'N=Nc1cc(ccc1C(=O)[O-])n1c(=O)c2C=CC3=C4ON([NH])c5c6N4[C](C4=CC7=NNOc1c7c2[C]34)ON(c6c(c(c5N=N)C(=O)[O-])N=N)[NH]', 'N=Nc1cc2c(cc1C(=O)[O-])N([NH])O[C]1N2C(=O)c2cc(N=N)c3c4c2c1c(N=N)cc4C(=O)N1[C]3ON([NH])c2c1cc(c1c2[N]NOC1=O)N=N']",pcu
18340,hMOF-5046235,['[Zn][Zn]'],"['[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-]', 'N#CC12C3C4C2C2C1C3C42C#N']",pcu
18341,hMOF-1002570,['[V]'],"['[O-]C(=O)c1ccc(cc1)C(=O)[O-]', '[O]', 'Cc1cc2c(C(=O)[O-])c3c(C)cc(c(c3c(c2c(c1C)C)C(=O)[O-])C)C']",rna
18342,hMOF-5066374,[],[],
18343,hMOF-5065546,['[Cu][Cu]'],"['[O-]C(=O)C#CC#CC(=O)[O-]', 'N#CC=C(C#N)Br']",pcu
18344,hMOF-5047504,['[Zn][Zn]'],"['[O-]C(=O)C#CC12C3(C)C4C2(C2(C1(C3C42C#CC(=O)[O-])C)C)C', '[O-]C(=O)c1cc2c(cc1C)cc(c(c2C)C)C(=O)[O-]', 'Cc1cc2cnc(cc2c(n1)C)C']",pcu
18345,hMOF-5026175,['[Zn][O]([Zn])([Zn])[Zn]'],"['CCCOC12C3C4C2(C2(C1C3(C42)C#CC(=O)[O-])OCCC)C#CC(=O)[O-]', 'CCCOC12C3C4(C2(C2(C1(C3(C42OCCC)OCCC)C#CC(=O)[O-])OCCC)OCCC)C#CC(=O)[O-]', 'CCCOc1c(OCCC)c(ccc1C(=O)[O-])c1nnc(nn1)c1cc(OCCC)c(c(c1OCCC)OCCC)C(=O)[O-]']","pcu,sql"
18346,hMOF-5079553,['[Cu][Cu]'],"['N#Cc1cc2c3c4c1[C]1OC(=[N])C5=CC(=CC6=C(OC(=c4c(c(c3c(=O)n3c2OC(=C2C3=CC=C([CH]2)C(=O)[O-])[N])C#N)C#N)N1[C]56)[N])C(=O)[O-]', 'N#Cc1cc2C(=O)N3[C]4C=CC(=CC4=C(O[C]3c3c2c2c1C(=O)N(c1ccc(cc1)C(=O)[O-])C(=O)c2cc3C#N)[N])C(=O)[O-]', 'N#Cc1nc(C#N)cc(c1)N1C(=O)C2=CC(=C3[C]4C2=C(C1=O)C(=C(C4=C1N2[C]3OC(=[N])C3=C2C(=C(O1)[N])[CH]N=C3)C#N)C#N)C#N']",pcu
18347,hMOF-5028070,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)c1ccc(cc1N)N1C(=O)c2cc(N)c3c4c2c(C1=O)c(N)cc4C(=O)N([C]3)c1c(N)cc(c(c1N)N)C(=O)[O-]', '[O-]C(=O)c1ccc(cc1)N1C(=O)c2c(N)cc3c4c2c(C1=O)c(N)cc4C(=O)N([C]3)c1c(N)cc(c(c1N)N)C(=O)[O-]', '[O-]C(=O)c1ccc(cc1)N1C(=O)c2ccc3c4c2c(C1=O)ccc4C(=O)N([C]3)c1cc(N)c(cc1N)C(=O)[O-]']",pcu
18348,hMOF-5073539,['[Cu][Cu]'],"['N#CC12C3C4C1(Cl)C1(C2(C3(C41C#N)Cl)Cl)Cl', '[O-]C(=O)C#CC12C3C4C2C2(C1C3C42C#CC(=O)[O-])Cl', '[O-]C(=O)C#CC12C3C4(C2C2(C1C3(C42C#CC(=O)[O-])Cl)Cl)Cl']",pcu
18349,hMOF-6302,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C=CC=C(C(=O)[O-])C', '[O-]C(=O)c1ccc(c(c1)C)N=Nc1cc(C)c(cc1C)C(=O)[O-]', '[O-]C(=O)c1ccc(cc1C)N=Nc1ccc(c(c1)C)C(=O)[O-]']",pcu
18350,hMOF-5067192,['[Cu][Cu]'],"['[O-]C(=O)C#CC#CC(=O)[O-]', 'N#CC#N', '[O-]C(=O)C12CCC(C(C1)(C)C)(C(C2)(C)C)C(=O)[O-]']",pcu
18351,hMOF-5043964,['[Zn][Zn]'],"['[O-]C(=O)C#CC#CC#CC(=O)[O-]', 'N#CC#CC#N', '[O-]C(=O)C#CC12C(F)C(F)C(C(C1F)(F)F)(C(C2(F)F)F)C#CC(=O)[O-]']",pcu
18352,hMOF-6002603,['[V]'],"['BrC1=[C]c2c(C(=C1Br)C(=O)[O-])ccc1c2cc(C(=O)[O-])c(c1Br)Br', '[O]', '[O-]C(=O)C#CC12CC(Br)C(CC1Br)(C(C2(Br)Br)(Br)Br)C#CC(=O)[O-]']",rna
18353,hMOF-20575,['[Zn][Zn]'],"['COC(=CC(=O)[O-])C(=O)[O-]', 'CON=N', '[O-]C(=O)C=CC(=O)[O-]']",
18354,hMOF-5066671,['[Cu][Cu]'],"['Clc1cc(cc(c1N=Nc1ccc(c(c1Cl)Cl)C(=O)[O-])Cl)C(=O)[O-]', 'Clc1c(ccnc1Cl)N=Nc1c(Cl)cnc(c1Cl)Cl', '[O-]C(=O)C12CC(Cl)C(C(C1Cl)(Cl)Cl)(C(C2(Cl)Cl)(Cl)Cl)C(=O)[O-]']",pcu
18355,hMOF-5022913,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)c1cc(Cl)c(c(c1)Cl)c1ccc(c(c1Cl)Cl)c1cc(Cl)c(cc1Cl)C(=O)[O-]', '[O-]C(=O)c1ccc(c(c1Cl)Cl)c1nnc(nn1)c1c(Cl)cc(c(c1Cl)Cl)C(=O)[O-]', 'Clc1cc(c(c(c1c1cc(Cl)c(cc1Cl)C(=O)[O-])Cl)Cl)c1c(Cl)cc(c(c1Cl)Cl)C(=O)[O-]']",pcu
18356,hMOF-7000913,[],[],
18357,hMOF-5049678,['[Zn][Zn]'],"['OC(=CC(=O)[O-])C(=CC(=O)[O-])O', '[O-]C(=O)C=CC=C(C(=O)[O-])O', 'OC1=NC=CC(=[C]1)C=C(c1ccncc1O)O']",pcu
18358,hMOF-1001832,['[V]'],"['[O-]C(=O)c1cccc(c1N)N', '[O-]C(=O)c1c2[NH2][NH2]c1c(cc2N)N', '[O]', '[O-]C(=O)C(=O)[O-]', '[O-]C(=O)C#CC(=O)[O-]']",
18359,hMOF-7002003,['[O]12[Zr]34[O]5[Zr]62[O]2[Zr]71[O]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[O]43'],"['Nc1cc(ccc1C#Cc1c(N)cc(c(c1N)N)C(=O)[O-])C(=O)[O-]', 'Nc1cc(C(=O)[O-])c(c(c1c1nnc(nn1)c1cc(N)c(c(c1N)N)C(=O)[O-])N)N', 'Nc1cc(ccc1C#Cc1ccc(c(c1)N)C(=O)[O-])C(=O)[O-]']",pcu
18360,hMOF-5067194,['[Cu][Cu]'],"['[O-]C(=O)C#CC#CC(=O)[O-]', 'N#CC#N', '[O-]C(=O)C12CCC(CC1C)(C(C2C)(C)C)C(=O)[O-]']",pcu
18361,hMOF-21485,['[Zn][Zn]'],"['[O-]C(=O)C=CC=CC(=O)[O-]', 'n1ccc(cc1)c1ccc(cc1)c1ccncc1', '[O-]C(=O)c1ccc(cc1)c1ccc(cc1)c1ccc(cc1)C(=O)[O-]']",pcu
18362,hMOF-5048689,['[Zn][Zn]'],"['N#CC12C3C4C2C2(C1C3C42C#N)Cl', '[O-]C(=O)C#CC12C3C4C1(Cl)C1(C2(C3(C41C#CC(=O)[O-])Cl)Cl)Cl', '[O-]C(=O)C#CC12C3C4C2(C2(C1(C3C42C#CC(=O)[O-])Cl)Cl)Cl']",pcu
18363,hMOF-5081717,['[Cu][Cu]'],"['COc1cc(N=Nc2ccc(c(c2OC)[O])C(=O)[O-])cc(c1C(=O)[O-])OC', 'COC1=N[CH]C(=C([CH]1)N=Nc1ccnc(c1OC)OC)OC', 'COc1cc(C(=O)[O-])c(c(c1N=Nc1cc(OC)c(c(c1)OC)C(=O)[O-])OC)OC']",pcu
18364,hMOF-7002514,['[O]12[Zr]34[O]5[Zr]62[O]2[Zr]71[O]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[O]43'],"['OO[C]1N(C2=[C]C(=C(C=C2)C(=O)[O-])O)C(=O)c2c3c1c(O)c(O)c1c3c(c(c2O)O)C(=O)N(C1=O)c1ccc(cc1)C(=O)[O-]', 'Oc1cc(ccc1N=Nc1ccc(c(c1O)O)C(=O)[O-])C(=O)[O-]', 'Oc1c(N=Nc2ccc(cc2)C(=O)[O-])cc(c(c1O)C(=O)[O-])O']",pcu
18365,hMOF-5072296,['[Cu][Cu]'],"['[O-]C(=O)C#CC12C3C4C1C1(C2(C3C41C#CC(=O)[O-])C)C', 'N#CC12C3C4C2(C2(C1(C3C42C#N)C)C)C', '[O-]C(=O)C#CC12C3C4C2(C2(C1C3(C42C#CC(=O)[O-])C)C)C']",pcu
18366,hMOF-31596,['[Cu][Cu]'],"['[O-]C(=O)C1=[C]C=C(C(=C1)C)C#Cc1ccc(cc1C)C(=O)[O-]', '[O-]C(=O)c1ccc(cc1C)C#Cc1ccc(c(c1C)C)C(=O)[O-]', '[O-]C(=O)C1=CC(=C(C=[C]1)C#Cc1ccc(cc1C)C(=O)[O-])C', 'CN=CC(=N)C']",pcu
18367,hMOF-5022955,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)c1cc(N)c(c(c1)N)c1nnc(nn1)c1c(N)cc(c(c1N)N)C(=O)[O-]', '[O-]C(=O)c1ccc(c(c1)N)c1nnc(nn1)c1cc(N)c(cc1N)C(=O)[O-]', 'Nc1cc(ccc1c1c(N)cc(cc1N)c1ccc(c(c1N)N)C(=O)[O-])C(=O)[O-]']",pcu
18368,hMOF-6003497,['[V]'],"['CCO[C]1C2(OCC)C3(C#CC(=O)[O-])[CH]C4(C1(C2(C34OCC)OCC)C#CC(=O)[O-])OCC', 'CCOC12C3C4(C1C1(C2(C3(C41)OCC)C#CC(=O)[O-])OCC)C#CC(=O)[O-]', '[O]']",rna
18369,hMOF-5001913,['[Zn][O]([Zn])([Zn])[Zn]'],['[O-]C(=O)C#CC#CC(=O)[O-]'],pcu
18370,hMOF-5005348,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)c1cc2ccc3c4c2c(c1Br)ccc4c(c(c3Br)C(=O)[O-])Br', '[O-]C(=O)C#CC#CC#CC(=O)[O-]', '[O-]C(=O)c1cc2c(Br)c(Br)c3c4c2c(c1Br)c(Br)cc4cc(c3Br)C(=O)[O-]']",pcu
18371,hMOF-5023064,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)c1ccc(c(c1)Cl)c1nnc(nn1)c1ccc(c(c1Cl)Cl)C(=O)[O-]', '[O-]C(=O)c1ccc(c2c1C(Cl)C2(Cl)Cl)C(=O)[O-]', '[O-]C(=O)c1ccc(cc1Cl)c1nnc(nn1)c1cc(Cl)c(c(c1)Cl)C(=O)[O-]']",pcu
18372,hMOF-5032896,['[Zn][O]([Zn])([Zn])[Zn]'],"['N#CC12C3C4C1(C#CC(=O)[O-])C1(C2(C3(C41C#N)C#CC(=O)[O-])C#N)C#N', '[O-]C(=O)C#CC12C3C4C2C2C1C3C42C#CC(=O)[O-]', 'N#CC1=C([CH]C2=C([N])O[C]3N(C2=C1)C(=O)c1c(C#N)cc2c4c1c3c(C#N)cc4c1c3c2c(C#N)c(C#N)c2c3c(cc1)C(=O)N1[C]2OC(=C2[C]1C=C(C(=C2)C(=O)[O-])C#N)[N])C(=O)[O-]']",pcu
18373,hMOF-7003329,['[O]12[Zr]34[O]5[Zr]62[O]2[Zr]71[O]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[O]43'],"['[O-]C(=O)c1ccc(cc1)N1C(=O)c2ccc3c4c2c(C1=O)ccc4c1c2c3ccc3c2c(cc1)C(=O)N(C3=O)c1ccc(cc1)C(=O)[O-]', '[O-]C(=O)c1ccc(cc1)N1C(=O)c2ccc3c4c2c(C1=O)ccc4C(=O)N(C3=O)c1ccc(cc1)C(=O)[O-]']",pcu
18374,hMOF-5066919,['[Cu][Cu]'],['[O-]C(=O)C12CC(O)C(C(C1O)O)(C(C2O)O)C(=O)[O-]'],pcu
18375,hMOF-14392,['[Zn][O]([Zn])([Zn])[Zn]'],"['COc1c(ccc(c1OC)C#CC(=O)[O-])C#CC(=O)[O-]', 'COc1cc2cc(C(=O)[O-])c(c3c2c2c1c(OC)c(cc2cc3OC)C(=O)[O-])OC', 'COc1cc(C#CC(=O)[O-])cc(c1C#CC(=O)[O-])OC']",pcu
18376,hMOF-5016331,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C#CC12C3(Cl)C4C2(C2(C1(C3C42C#CC(=O)[O-])Cl)Cl)Cl', '[O-]C(=O)C#CC12C3C4C1C1(C2(C3C41C#CC(=O)[O-])Cl)Cl', '[O-]C(=O)C1=C[C]=C([C]=C1)C1=[C]C=C(C(=[C]1)Cl)C(=O)[O-]']",pcu
18377,hMOF-5075084,['[Cu][Cu]'],"['[O-]C(=O)C1=CC(=C([C]=C1)C=CC1=C(Cl)C=C(C(=[C]1)Cl)C(=O)[O-])Cl', 'N#CC#CC#N', '[O-]C(=O)c1ccc(cc1)C=Cc1c(Cl)cc(cc1Cl)C(=O)[O-]']",pcu
18378,hMOF-6003966,['[V]'],"['N#Cc1cccc(c1C#N)C(=O)[O-]', 'N#Cc1ccccc1C(=O)[O-]', '[O]', '[O-]C(=O)C(=O)[O-]', 'N#CC(=Cc1ccc(c(c1)C#N)C(=O)[O-])c1ccc(cc1C#N)C(=O)[O-]']",
18379,hMOF-5069537,['[Cu][Cu]'],"['CC1Cc2c1c(cc(c2C(=O)[O-])C)C(=O)[O-]', '[O-]C(=O)C12C3C4C1(C)C1(C2(C3(C41C(=O)[O-])C)C)C', 'Cc1nc2CCc2nc1C']",pcu
18380,hMOF-32621,['[Cu][Cu]'],"['[O-]C(=O)C=CC=CC(=O)[O-]', 'N[N]C(=[NH2])C=N', 'NC(=CC(=O)[O-])C(=CC(=O)[O-])N']",pcu
18381,hMOF-5012204,['[Zn][O]([Zn])([Zn])[Zn]'],"['N#CC(=CC(=O)[O-])C(=CC(=O)[O-])C#N', 'N#CC1CC2(C#CC(=O)[O-])C(CC1(C#CC(=O)[O-])C(C2(C#N)C#N)C#N)C#N', 'N#CC(=CC(=O)[O-])C(=C(C(=O)[O-])C#N)C#N']",pcu
18382,hMOF-5027887,['[Zn][O]([Zn])([Zn])[Zn]'],"['N=NC(=CC(=O)[O-])C=CC(=O)[O-]', 'N=Nc1cc2=C3ON([NH])c4c5N3[C](C3=c2c2c1[C]1ON([NH])c6c(N1C(=O)[C]2C=C3)ccc(c6)C(=O)[O-])ON[N]c5cc(c4)C(=O)[O-]', '[O-]C(=O)C=CC1=CC(=O)ON[N]1']",pcu
18383,hMOF-7000501,[],[],
18384,hMOF-32766,['[Cu][Cu]'],"['[O-]C(=O)c1cc(O)c(cc1O)C(=O)[O-]', '[O-]C(=O)C(=O)[O-]', 'OC1=[N]=C(C(=N[CH]1)O)O']",pcu
18385,hMOF-5072239,['[Cu][Cu]'],"['[O-]C(=O)C#CC12C3C4C2C2C1C3C42C#CC(=O)[O-]', 'N#CC12C3C4C1C1(C2(C3C41C#N)F)F', '[O-]C(=O)C#CC12C3C4C2(C2C1C3(C42C#CC(=O)[O-])F)F']",pcu
18386,hMOF-5062295,['[Cu][Cu]'],"['[O-]C(=O)C=CC(=C(C(=O)[O-])Cl)Cl', '[O-]C(=O)C=CC(=CC(=O)[O-])Cl', 'ClN=CC=N']",pcu
18387,hMOF-28407,['[Cu][Cu]'],"['[O-]C(=O)c1ccc(c(c1)F)c1cc(F)c(c(c1F)F)c1cc(F)c(cc1F)C(=O)[O-]', '[O-]C(=O)C#Cc1cc(F)c(c(c1)F)C#CC(=O)[O-]', 'Fc1nccc(c1)c1cc(F)c(c(c1F)F)c1c(F)c(F)nc(c1F)F']",pcu
18388,hMOF-5016992,['[Zn][O]([Zn])([Zn])[Zn]'],"['CCOC12C3C4(C1C1(C2(C3(C41OCC)OCC)C#CC(=O)[O-])OCC)C#CC(=O)[O-]', 'CCOc1cc(C#CC(=O)[O-])c(cc1C#CC(=O)[O-])OCC', 'CCOc1cc(C#CC(=O)[O-])ccc1C#CC(=O)[O-]']",pcu
18389,hMOF-5081068,['[Cu][Cu]'],"['OO[C]1C2=CC(=C3[C]4C2=C(C(=O)N1C1=[C]C=C(C=C1)C(=O)[O-])C=CC4=C(N([C]3OO)C1=[C]C(=C(C(=[C]1)O)C(=O)[O-])O)OO)O', 'OO[C]1N(C2=[C]C=C(C(=[C]2)O)C(=O)[O-])C(=c2c3=C1C=C[C]1c3c(c(c2)O)C(=O)N(C1=O)c1ccc(c(c1)O)C(=O)[O-])OO', 'OO[C]1N(C2=C[CH]N=C([C]2)O)C(=O)c2c3c1c(O)c(O)c1c3c(c(c2O)O)C(=O)N([C]1OO)C1=C(O)C(=[N]=C([C]1)O)O']",pcu
18390,hMOF-5009361,['[Zn][O]([Zn])([Zn])[Zn]'],"['N#Cc1cc(ccc1c1cc(C#N)c(c(c1C#N)C#N)C(=O)[O-])C(=O)[O-]', 'N#CC1C(C#N)C2(C(=O)[O-])C(C(C1(C(=O)[O-])C(C2(C#N)C#N)C#N)C#N)C#N', 'N#CC1C(C#N)C2(C(=O)[O-])C(C(C1(C(=O)[O-])C(C2(C#N)C#N)(C#N)C#N)C#N)(C#N)C#N']",pcu
18391,hMOF-23200,['[Zn][Zn]'],"['[O-]C(=O)c1ccc2c(c1)c(N)c(c(c2)C(=O)[O-])N', '[O-]C(=O)C#Cc1cc(N)c(c(c1N)N)C#CC(=O)[O-]', 'N#Cc1ccc(c(c1)N)C#N']",pcu
18392,hMOF-5078657,['[Cu][Cu]'],"['N#Cc1nccc(c1)c1ccncc1', 'N#Cc1cc(c2cc(C#N)c(c(c2C#N)C#N)C(=O)[O-])c(c(c1C(=O)[O-])C#N)C#N', 'N#C[C]1C(=CC=C2C1=C([N])O[C]1N2C(=O)c2c3c1c(C#N)c(C#N)c1c3c(c(c2C#N)C#N)C(=O)N2[C]1OC(=C1C2=CC=C([CH]1)C(=O)[O-])[N])C(=O)[O-]']",pcu
18393,hMOF-5007906,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-]', '[O-]C(=O)C#CC=CC#CC(=O)[O-]', 'N=Nc1c(C(=O)[O-])c(N=N)cc2c1cc(N=N)c(c2N=N)C(=O)[O-]']",pcu
18394,hMOF-5007813,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)c1cc(Br)c2c(c1)cc(c(c2Br)C(=O)[O-])Br', 'BrC(=CC#CC(=O)[O-])C#CC(=O)[O-]', '[O-]C(=O)c1cc(Br)c2c(c1)c(Br)cc(c2)C(=O)[O-]']",pcu
18395,hMOF-5015766,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C12C3C4C2C2C1C3C42C(=O)[O-]', '[O-]C(=O)C#CC#CC#CC(=O)[O-]']",pcu
18396,hMOF-5082706,['[Cu][Cu]'],"['[O-]C(=O)c1ccc(cc1)N1C(=O)c2c(F)cc3c4c2c(C1=O)c(F)c(c4c1c2c3cc(F)c3c2c(cc1)C(=O)N(C3=O)c1c(F)cc(cc1F)C(=O)[O-])F', '[O-]C(=O)C#CC12CC(F)C(CC1F)(C(C2F)(F)F)C#CC(=O)[O-]', 'N#CC12C(F)C(F)(F)C(C(C1F)(F)F)(C(C2(F)F)F)C#N']",pcu
18397,hMOF-5061048,['[Cu][Cu]'],"['[O-]C(=O)C#CC#CC#CC(=O)[O-]', 'N#CC#CC#N']",pcu
18398,hMOF-15845,['[Zn][O]([Zn])([Zn])[Zn]'],"['CCCOc1cc(C#CC(=O)[O-])c(cc1C#CC(=O)[O-])OCCC', 'CCCOc1cc(C#CC(=O)[O-])ccc1C#CC(=O)[O-]', 'CCCOc1cc2ccc(cc2c2c1c1cc(ccc1cc2)C(=O)[O-])C(=O)[O-]']",pcu
18399,hMOF-3000933,['[Zn][Zn]'],"['Nc1nc(N)cc(c1)C1(c2cc(N)ncc2N)c2cc(N)ncc2[NH2]C2(C1=CC=N[C]2N)N', 'N#CC(C#N)(C#N)C#N']",dia
18400,hMOF-5021558,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)c1cc(Br)c2c(c1)c1cc(Br)c3c(c1cc2Br)cc(c(c3)Br)C(=O)[O-]', '[O-]C(=O)C1=C(Br)C=c2c(=[C]1)c1cc(Br)c3c(c1cc2)c(Br)c(cc3Br)C(=O)[O-]', '[O-]C(=O)c1ccc(c(c1Br)Br)C=[C]c1cc(Br)c(c(c1Br)Br)C(=O)[O-]']",pcu
18401,hMOF-5012137,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C=CC=CC(=O)[O-]', '[O-]C(=O)C#CC12CCC(CC1)(CC2)C#CC(=O)[O-]']",pcu
18402,hMOF-18332,['[Zn][Zn]'],"['[O-]C(=O)c1c(O)c(O)c(c(c1O)O)C(=O)[O-]', 'OC1=[N]=C(C(=N[CH]1)O)O', '[O-]C(=O)c1ccc(cc1O)C#Cc1ccc(c(c1)O)C(=O)[O-]']",pcu
18403,hMOF-3002062,['[Cu][Cu]'],['N#CC(C#N)(C#N)C#N'],dia
18404,hMOF-5022698,['[Zn][O]([Zn])([Zn])[Zn]'],"['COc1cc(ccc1C(=O)[O-])c1nnc(nn1)c1c(OC)c(OC)c(c(c1OC)OC)C(=O)[O-]', 'COc1cc(c2nnc(nn2)c2cc(OC)c(c(c2OC)OC)C(=O)[O-])c(c(c1C(=O)[O-])[O])OC', 'COc1cc(C(=O)[O-])c(cc1C(=O)[O-])OC']",pcu
18405,hMOF-5045985,['[Zn][Zn]'],"['N#CC=C(C#N)N=N', '[O-]C(=O)C#CC=CC#CC(=O)[O-]']",pcu
18406,hMOF-6001166,['[V]'],"['[O-]C(=O)C#CC#CC#CC(=O)[O-]', 'N=NC(=CC1=CC(=O)ON[N]1)C(=O)[O-]', '[O]']",rna
18407,hMOF-5034252,['[Zn][Zn]'],"['N#CC#N', '[O-]C(=O)C#Cc1ccc(c(c1)C)C#CC(=O)[O-]', '[O-]C(=O)C#Cc1ccc(cc1)C#CC(=O)[O-]']",pcu
18408,hMOF-9348,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C#Cc1ccc(c(c1O)O)C#CC(=O)[O-]', '[O-]C(=O)c1ccc2c(c1)ccc(c2O)C(=O)[O-]', '[O-]C(=O)C#Cc1ccc(cc1)C#CC(=O)[O-]']",pcu
18409,hMOF-5017175,['[Zn][O]([Zn])([Zn])[Zn]'],"['COC12C3C4(C2(C2C1(C3(C42OC)OC)C#CC(=O)[O-])OC)C#CC(=O)[O-]', 'COc1cc(C(=O)[O-])c(cc1C#Cc1ccc(c(c1)OC)C(=O)[O-])OC', 'COc1cc(ccc1C#Cc1cc(OC)c(cc1[O])C(=O)[O-])C(=O)[O-]']","pcu,sql"
18410,hMOF-6002050,['[V]'],"['N=NC1C2[N][NH]3N[N]C4C1(CCC2(C(=O)[O-])C4(N=N)[N]N3)C(=O)[O-]', '[O-]C(=O)C#CC(=O)[O-]', '[O]']",rna
