,cif,nodes_cansmi,linkers_cansmi,rcsr
18425,hMOF-5008098,['[Zn][O]([Zn])([Zn])[Zn]'],"['OOC(=O)c1c2[C]=C(O)[C]=C(c2c(c2c1ccc(c2O)O)C(=O)[O-])O', '[O-]C(=O)C#CC=CC#CC(=O)[O-]', 'OOC(=O)c1c2[C]=C(O)C(=C(c2c(c2c1c(O)c(c(c2)O)O)C(=O)[O-])O)O']",pcu
18426,hMOF-5066663,['[Cu][Cu]'],"['[O-]C(=O)c1c(F)cc(cc1F)N=Nc1cc(F)c(c(c1F)F)C(=O)[O-]', '[O-]C(=O)C12C(F)C(F)(F)C(C(C1F)(F)F)(CC2(F)F)C(=O)[O-]', 'Fc1cc(N=Nc2ccnc(c2F)F)c(c(n1)F)F']",pcu
18427,hMOF-5039298,['[Zn][Zn]'],"['Fc1cnc(c(c1N=Nc1c(F)cnc(c1F)F)F)F', 'FC(=C(C#CC(=O)[O-])F)C#CC(=O)[O-]', '[O-]C(=O)c1ccc(cc1)N=Nc1ccc(c(c1)F)C(=O)[O-]']",pcu
18428,hMOF-6004360,['[V]'],"['[O-]C(=O)C1=[C]C(=C(C=[C]1)c1nnc(nn1)c1ccc(cc1)C(=O)[O-])Cl', 'Clc1cc(C(=O)[O-])c(cc1C#Cc1ccc(cc1)C(=O)[O-])Cl', '[O]']",rna
18429,hMOF-20367,['[Zn][Zn]'],"['[O-]C(=O)C1=CC=C(C=[C]1)C#Cc1ccc(c(c1)Br)C(=O)[O-]', '[O-]C(=O)C1=CC(=C(C(=[C]1)Br)C#Cc1ccc(cc1Br)C(=O)[O-])Br', 'BrN=NBr']",
18430,hMOF-5031844,['[Zn][O]([Zn])([Zn])[Zn]'],"['N=NC1=C(C(=O)[O-])C2=NNNN3[C]2C(=C1)N1C(=O)c2c(N=N)cc4c5c2c([C]1O3)c(N=N)cc5c1c2c4cc(N=N)c3c2c(c(c1N=N)N=N)[C]1N(C3=O)c2cc(N=N)c(cc2[N]NO1)C(=O)[O-]', '[NH]N1OC2=c3c4=C1C=C[CH]c4c(c1c3c([N]NO2)ccc1)C(=O)[O-]', 'N=Nc1c(ccc2c1N([NH])O[C]1N2C(=O)c2c3c1ccc1c3c(c(c2N=N)N=N)c2c3c1cc(N=N)c1c3c(c(c2)N=N)C(=O)N2[C]1ON([NH])c1c2cc(c(c1N=N)C(=O)[O-])N=N)C(=O)[O-]']",pcu
18431,hMOF-5013576,['[Zn][O]([Zn])([Zn])[Zn]'],"['OC1C(O)C2(C#CC(=O)[O-])C(C(C1(C#CC(=O)[O-])C(C2O)O)O)O', '[O-]C(=O)C#CC12C(O)C(O)C(C(C1O)(O)O)(C(C2(O)O)O)C#CC(=O)[O-]', '[O-]C(=O)C#CC12CC(O)C(CC1O)(C(C2O)(O)O)C#CC(=O)[O-]']",pcu
18432,hMOF-5003191,['[Zn][O]([Zn])([Zn])[Zn]'],"['CCOC1Cc2c1c(C(=O)[O-])c(cc2C(=O)[O-])OCC', 'CCOc1cc(C(=O)[O-])c2c(c1C(=O)[O-])C(C2OCC)(OCC)OCC', '[O-]C(=O)C#CC#CC#CC(=O)[O-]']",pcu
18433,hMOF-14315,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)c1cc2ccc3c4c2c(c1)c(C)c(c4cc(c3C)C(=O)[O-])C', '[O-]C(=O)C#Cc1cc(C)c(c(c1C)C)C#CC(=O)[O-]', '[O-]C(=O)c1cc2ccc3c4c2c(c1C)c(C)c(c4c(c(c3C)C(=O)[O-])C)C']",pcu
18434,hMOF-5066659,['[Cu][Cu]'],"['[O-]C(=O)C12CC(F)(F)C(C(C1F)F)(C(C2F)F)C(=O)[O-]', 'Fc1c(ccnc1F)N=Nc1ccnc(c1F)F', 'Fc1cc(ccc1N=Nc1ccc(c(c1)F)C(=O)[O-])C(=O)[O-]']",pcu
18435,hMOF-5016866,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C#CC12C3C4C2C2(C1C3C42C#CC(=O)[O-])Br', '[O-]C(=O)C#Cc1ccc(cc1)C#CC(=O)[O-]', '[O-]C(=O)C#CC12C3(Br)C4C2(C2(C1(C3C42C#CC(=O)[O-])Br)Br)Br']",pcu
18436,hMOF-6004480,['[V]'],"['Fc1cccc(c1)C(=O)[O-]', '[O]', '[O-]C(=O)C(=O)[O-]', '[O-]C(=O)c1c(F)cccc1F', 'Fc1c(cc(c(c1F)C(=O)[O-])F)c1nnc(nn1)c1ccc(c(c1)F)C(=O)[O-]']",
18437,hMOF-37346,['[Cu][Cu]'],"['[O-]C(=O)C1=[C]C(=C(C(=C1)Cl)C#Cc1c(Cl)c(Cl)c(c(c1Cl)Cl)C(=O)[O-])Cl', '[O-]C(=O)c1ccc(cc1)C#Cc1ccc(cc1Cl)C(=O)[O-]', 'ClC1=C(Cl)c2c([C]=N1)c1ccc3c(c1cc2Cl)[C]=NC=C3']",pcu
18438,hMOF-7001272,['[O]12[Zr]34[O]5[Zr]62[O]2[Zr]71[O]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[O]43'],"['[O-]C(=O)C#CC#CC#CC(=O)[O-]', '[O-]C(=O)C12C3C4C2(C2C1C3(C42C(=O)[O-])O)O']",pcu
18439,hMOF-19953,['[Zn][Zn]'],"['[O-]C(=O)C=C(C(=O)[O-])O', '[O-]C(=O)c1cc(O)c(c(c1O)O)C(=O)[O-]', 'OC1=[N]=C(C(=N[CH]1)O)O']",pcu
18440,hMOF-25537,['[Zn][Zn]'],['BrC1=Cc2nc(Br)c(nc2[C]=C1Br)Br'],pcu
18441,hMOF-5051619,['[Zn][Zn]'],"['Brc1cc(C(=O)[O-])c(cc1C#Cc1c(Br)cc(c(c1Br)Br)C(=O)[O-])Br', 'Brc1cnccc1C#Cc1c(Br)cnc(c1Br)Br', '[O-]C(=O)c1cc(Br)c(c(c1Br)Br)c1nnc(nn1)c1c(Br)c(Br)c(c(c1Br)Br)C(=O)[O-]']",pcu
18442,hMOF-5062173,['[Cu][Cu]'],"['[O-]C(=O)C#CC#CC#CC(=O)[O-]', 'CCN=CC(=N)CC', 'CCC(=C(C(=O)[O-])CC)C=CC(=O)[O-]']",pcu
18443,hMOF-5041272,['[Zn][Zn]'],"['N=NC1C(N=N)C23C(=O)ON[N]C3(C(C1(CC2N=N)C(=O)[O-])N=N)N=N', 'N=NC1=[N]=C(N=N)[C]2C3=C1N([NH])N1NN[N]C4=[N]=C([C](C3=C14)[N]1(N2N1)[NH])N=N', 'N=Nc1cc(C(=O)[O-])c(cc1c1ccc(cc1N=N)C(=O)[O-])N=N']",pcu
18444,hMOF-5041810,['[Zn][Zn]'],"['CCC1CC2(C(=O)[O-])C(C(C1(CC2(CC)CC)C(=O)[O-])CC)CC', 'CCC(=C(C(=O)[O-])CC)C=CC(=O)[O-]', '[CH2]N=CC=NCC']",pcu
18445,hMOF-2000564,['[Cu][Cu]'],"['[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-]', 'CCOc1c(C(=O)[O-])c(OCC)c(c(c1C(=O)[O-])OCC)C(=O)[O-]', 'CCOc1c(cc(c(c1C(=O)[O-])OCC)C(=O)[O-])C(=O)[O-]', 'CCOc1c(cc(cc1C(=O)[O-])C(=O)[O-])C(=O)[O-]']",tbo
18446,hMOF-5083140,['[Cu][Cu]'],"['CCOc1cc(ccc1C1=NNC(=N[N]1)c1c(OCC)cc(c(c1O[CH]C)OCC)C(=O)[O-])C(=O)[O-]', 'CCOc1cc2c3c4c1[C]N(c1ccc(cc1OCC)C(=O)[O-])C(=O)c4cc(c3c1c3c2c(OCC)cc2c3c(cc1)C(=O)N(C2=O)c1ccc(cc1OCC)C(=O)[O-])O[CH2]', '[CH3]', 'CCOC1=N[CH]C(=C([CH]1)c1nnc(nn1)c1ccncc1OCC)OCC']",pcu
18447,hMOF-27360,['[Cu][Cu]'],"['Brc1cncc(n1)Br', 'BrC1=C(Br)C(=C([C]=C1C1=CC=C(C=[C]1)C(=O)[O-])Br)C(=O)[O-]', '[O-]C(=O)c1ccc(c(c1)Br)C(=O)[O-]']",pcu
18448,hMOF-5076437,['[Cu][Cu]'],"['n1ccc(cc1)C#Cc1ccncc1', 'Nc1cc(ccc1c1nnc(nn1)c1ccc(c(c1)N)C(=O)[O-])C(=O)[O-]', 'Nc1cc(C(=O)[O-])c(cc1C#Cc1c(N)cc(c(c1N)N)C(=O)[O-])N']",pcu
18449,hMOF-5032329,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C#CC#CC#CC(=O)[O-]', '[O-]C(=O)c1ccc(c(c1)N)N1[C]c2cc(N)c3c4c2c(C1=O)cc1c4c2c4c3cc(N)c3c4c(cc2[NH2][NH2]1)C(=O)N(C3=O)c1cc(N)c(c(c1N)N)C(=O)[O-]']",pcu
18450,hMOF-5011169,['[Zn][O]([Zn])([Zn])[Zn]'],"['N=Nc1c(ccc(c1N=N)C(=O)[O-])C(=O)[O-]', 'N=NC1C(N=N)C2(C#CC(=O)[O-])C(CC1(C#CC(=O)[O-])C(C2(N=N)N=N)N=N)N=N', 'N=Nc1cc(cc(c1C(=O)[O-])N=N)C(=O)[O-]']",pcu
18451,hMOF-5073615,['[Cu][Cu]'],"['CCOC12C3(OCC)C4C1(C#N)C1(C2(C3(C41OCC)C#N)OCC)OCC', 'CCOC12C3C4C1(C#CC(=O)[O-])C1C2(C3(C41OCC)C#CC(=O)[O-])OCC']",pcu
18452,hMOF-21997,['[Zn][Zn]'],"['COC(=CC=C(C(=O)[O-])OC)C(=O)[O-]', 'COc1nccc(c1)N=Nc1ccncc1', 'COc1cc(ccc1N=Nc1ccc(cc1OC)C(=O)[O-])C(=O)[O-]']",pcu
18453,hMOF-5022985,['[Zn][O]([Zn])([Zn])[Zn]'],"['Oc1cc(cc(c1c1ccc(c(c1)O)c1cc(O)c(c(c1O)O)C(=O)[O-])O)C(=O)[O-]', 'Oc1c(O)c(ccc1c1cc(O)c(cc1O)C(=O)[O-])c1cc(O)c(c(c1)O)C(=O)[O-]', 'Oc1cc(ccc1c1c(O)cc(c(c1O)O)c1ccc(c(c1O)O)C(=O)[O-])C(=O)[O-]']",pcu
18454,hMOF-5032515,['[Zn][O]([Zn])([Zn])[Zn]'],"['CCOC(=CC#CC(=O)[O-])C#CC(=O)[O-]', 'CCOC(=C(C#CC(=O)[O-])OCC)C#CC(=O)[O-]', 'CCOc1c(OCC)c(ccc1N1C(=O)c2cc(OCC)c3c4c2c(C1=O)c(OCC)c1c4c2c4c3ccc3c4c(c(c2OCO1)OCC)[C]N(C3=O)c1ccc(c(c1)OCC)C(=O)[O-])C(=O)[O-]']","pcu,sql"
18455,hMOF-32512,['[Cu][Cu]'],"['[O-]C(=O)C=C(C(=O)[O-])Cl', 'ClN=N', '[O-]C(=O)C=C(C(=C(C(=O)[O-])Cl)Cl)Cl']",
18456,hMOF-2604,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C1=C[C]=C(C2=C1C(C2)(c1ccccc1)c1ccccc1)C(=O)[O-]', '[O-]C(=O)c1ccc(cc1c1ccccc1)C#Cc1ccc(c(c1)c1ccccc1)C(=O)[O-]', '[O-]C(=O)c1c2C(C3=[C][C]=CC=C3)C(c2c(cc1c1ccccc1)C(=O)[O-])c1ccccc1']",pcu
18457,hMOF-5026766,['[Zn][O]([Zn])([Zn])[Zn]'],"['CCOc1cc(ccc1N1C(=O)c2ccc3c4c2c(C1=O)cc(c4C(=O)N(C3=O)c1ccc(c(c1)OCC)C(=O)[O-])OCC)C(=O)[O-]', 'CCOc1cc(ccc1C(=O)[O-])c1ccc(c(c1)OCC)C(=O)[O-]', 'CCOc1cc(C(=O)[O-])c(c2c1-c1cc(OCC)c(cc1OCO2)C(=O)[O-])OCC']",pcu
18458,hMOF-5015596,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C#CC#CC#CC(=O)[O-]', '[O-]C(=O)C12C3C4C1C1(C2(C3C41C(=O)[O-])Cl)Cl', '[O-]C(=O)C12C3(Cl)C4C1(Cl)C1(C2(C3(C41C(=O)[O-])Cl)Cl)Cl']",pcu
18459,hMOF-5032193,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C#CC#CC(=O)[O-]', '[O-]C(=O)c1c(cc(cc1c1ccccc1)N1C(=O)c2cc(c3ccccc3)c3c4c2c(C1=O)c(cc4c1c2c3ccc3c2c(c(c1)c1ccccc1)C(=O)N1[C]3OC2[CH]C=CC=C2c2c1ccc(c2)C(=O)[O-])c1ccccc1)c1ccccc1']",pcu
18460,hMOF-23204,['[Zn][Zn]'],"['[O-]C(=O)C#Cc1c(N)c(N)c(c(c1N)N)C#CC(=O)[O-]', '[O-]C(=O)C#Cc1ccc(c(c1N)N)C#CC(=O)[O-]', 'Nc1ncc2c(c1)cncc2']",pcu
18461,hMOF-5019153,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C12CCC(CC1)(CC2)C(=O)[O-]', '[O-]C(=O)C#CC12C3C4C2C2C1C3C42C#CC(=O)[O-]']",pcu
18462,hMOF-2000544,['[Cu][Cu]'],"['[O-]C(=O)c1c(c2ccccc2)c(cc(c1c1ccccc1)C(=O)[O-])C(=O)[O-]', '[O-]C(=O)c1c(c2ccccc2)c(C(=O)[O-])c(c(c1c1ccccc1)C(=O)[O-])c1ccccc1', '[O-]C(=O)c1cc(cc(c1c1ccccc1)C(=O)[O-])C(=O)[O-]']",tbo
18463,hMOF-5041370,['[Zn][Zn]'],"['FC1C(F)N2C(C(N1C(C2(F)F)F)(F)F)F', '[O-]C(=O)C#CC(=O)[O-]']",pcu
18464,hMOF-5025782,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)c1ccc(cc1Br)c1nnc(nn1)c1ccc(c(c1Br)Br)C(=O)[O-]', 'BrC1C(Br)C2(CCC1(CC2)C#CC(=O)[O-])C#CC(=O)[O-]', '[O-]C(=O)C#CC12CCC(C(C1)Br)(C(C2Br)Br)C#CC(=O)[O-]']",pcu
18465,hMOF-5048621,['[Zn][Zn]'],"['CCCC12C3C4C1(C(=O)[O-])C1C2(C3(C41)C(=O)[O-])CCC', 'CCCC12N3C4C2N2C1C3C42']",sql
18466,hMOF-5033668,['[Zn][Zn]'],"['Nc1cnc(c(n1)N)N', '[O-]C(=O)C#CC#CC(=O)[O-]', '[O-]C(=O)c1ccc(c(c1)N)C(=O)[O-]']",pcu
18467,hMOF-27433,['[Cu][Cu]'],"['[O-]C(=O)c1ccc(cc1)c1ccc(cc1Cl)C(=O)[O-]', 'ClC1=NC=[C]C(=C1)C1=C(Cl)C(=NC=[C]1)Cl', '[O-]C(=O)C1=CC=C(C=[C]1)C1=CC(=C(C(=[C]1)Cl)C(=O)[O-])Cl']",pcu
18468,hMOF-23896,['[Zn][Zn]'],"['[O-]C(=O)C#CC(Br)([O])[O]', 'N#N', '[Br]', '[O-]C(=O)C1=C[C]=C(C2=C1C=[C]C=[C]2)C(=O)[O-]']",
18469,hMOF-9671,[],[],
18470,hMOF-14399,['[Zn][O]([Zn])([Zn])[Zn]'],"['CCOc1c(C#CC(=O)[O-])cc(c(c1OCC)C#CC(=O)[O-])OCC', 'CCOc1cc2cc([C][O])c(c3c2c2c1cc(C(=O)[O-])c(c2cc3OCC)OCC)O[C]C', 'O']",pcu
18471,hMOF-27450,['[Cu][Cu]'],"['Cc1nccc(c1)c1ccncc1C', 'Cc1c(cc(c(c1C)C(=O)[O-])C)c1ccc(cc1)C(=O)[O-]', 'Cc1cc(ccc1c1ccc(c(c1)C)C(=O)[O-])C(=O)[O-]']",pcu
18472,hMOF-5065433,['[Cu][Cu]'],"['N#Cc1c(C(=O)[O-])c(C#N)c2c3c1c1[C][N]C(=[N])C(=C(C(=[N])[N][C]c(c2)c2c3c(c1)cc(c2)C(=O)[O-])C#CC(=O)[O-])C#CC(=O)[O-]', 'N#Cc1nc(C#N)c2c3c1cc(C#N)c1c3c(c(c2)C#N)cnc1']","fse,UNKNOWN"
18473,hMOF-26051,['[Zn][Zn]'],"['Nc1nccc(c1)C#Cc1cc(N)nc(c1N)N', '[O-]C(=O)c1cc2ccc3c4c2c(c1N)cc(c4c(c(c3N)C(=O)[O-])N)N', '[O-]C(=O)c1cc2c(N)cc3c4c2c(c1N)cc(c4c(c(c3N)C(=O)[O-])N)N']",pcu
18474,hMOF-5048296,['[Zn][Zn]'],"['[O-]C(=O)C#CC12C3C4C1C1(C2(C3C41C#CC(=O)[O-])F)F', 'N#CC(=C(C#N)F)F', 'FC(=CC#CC(=O)[O-])C#CC(=O)[O-]']",pcu
18475,hMOF-5070114,['[Cu][Cu]'],"['[O-]C(=O)C12C3C4C2(C2(C1(C3C42C(=O)[O-])Cl)Cl)Cl', 'ClC(=CC=C(C(=O)[O-])Cl)C(=O)[O-]', 'ClN=CC=NCl']",pcu
18476,hMOF-5072888,['[Cu][Cu]'],"['[O-]C(=O)C#CC#CC(=O)[O-]', 'N#CC#N', '[O-]C(=O)C#CC12C3C4(C2(C2C1(C3(C42C#CC(=O)[O-])O)O)O)O']",pcu
18477,hMOF-5071711,['[Cu][Cu]'],"['N=Nc1c(C#CC(=O)[O-])c(N=N)c(c(c1N=N)C#CC(=O)[O-])N=N', 'N=NC12C3C4C1(C#CC(=O)[O-])C1(C2(C3(C41N=N)C#CC(=O)[O-])N=N)N=N', 'N#Cc1ccc(c(c1)N=N)C#N']",pcu
18478,hMOF-6540,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C=CC=CC(=O)[O-]', 'ClC(=[C]C(=O)[O-])C(=[C]C(=O)[O-])Cl', '[O-]C(=O)C=C(C(=C(C(=O)[O-])Cl)Cl)Cl']",pcu
18479,hMOF-11045,[],[],
18480,hMOF-31709,['[Cu][Cu]'],"['[O-]C(=O)C=CC=CC(=O)[O-]', 'N#Cc1cc(ccc1N=Nc1ccc(c(c1C#N)C#N)C(=O)[O-])C(=O)[O-]', 'N#Cc1ncc(c(c1)N=Nc1ccnc(c1C#N)C#N)C#N']",pcu
18481,hMOF-5072224,[],[],
18482,hMOF-5061667,['[Cu][Cu]'],"['[O-]C(=O)c1ccc(cc1Cl)C#Cc1ccc(c(c1)Cl)C(=O)[O-]', '[O-]C(=O)C#CC#CC#CC(=O)[O-]', 'Clc1cc(C#Cc2ccncc2)c(c(n1)Cl)Cl']",pcu
18483,hMOF-5026104,['[Zn][O]([Zn])([Zn])[Zn]'],"['Nc1cc(C(=O)[O-])c(cc1c1nnc(nn1)c1cc(N)c(c(c1)N)C(=O)[O-])N', '[O-]C(=O)C#CC12C3C4C2C2C1C3C42C#CC(=O)[O-]', '[O-]C(=O)C#CC12C3C4C2(C2C1C3(C42C#CC(=O)[O-])N)N']",pcu
18484,hMOF-7002902,['[O]12[Zr]34[O]5[Zr]62[O]2[Zr]71[O]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[O]43'],"['[O-]C(=O)c1ccc(c(c1)F)N1C(=O)c2cc(F)c3c4c2c(C1=O)c(F)cc4c1c2c3cc(F)c3c2c(c(c1)F)C(=O)N(C3=O)c1ccc(c(c1)F)C(=O)[O-]', '[O-]C(=O)c1ccc(cc1F)N1C(=O)c2ccc3c4c2c(C1=O)cc(c4c1c2c3c(F)c(F)c3c2c(c(c1)F)C(=O)N(C3=O)c1ccc(c(c1)F)C(=O)[O-])F', '[O-]C(=O)c1ccc(cc1F)c1ccc(c(c1F)F)C(=O)[O-]']",pcu
18485,hMOF-5031854,['[Zn][O]([Zn])([Zn])[Zn]'],"['Fc1cc(C(=O)[O-])c(cc1N1C(=O)c2c(F)cc3c4c2c(C1=O)c(F)cc4c1c2c3c(F)c(F)c3c2c(c(c1F)F)C(=O)N(C3=O)c1ccc(c(c1)F)C(=O)[O-])F', 'FC1=CC(=c2c(=[C]1)c1[C]=C(C(=O)[O-])C(=Cc1cc2)F)C(=O)[O-]', '[O-]C(=O)c1cc2c3cc(F)c(c(c3c(cc2c(c1F)F)F)C(=O)[O-])F']",pcu
18486,hMOF-5009206,['[Zn][O]([Zn])([Zn])[Zn]'],"['FC1CC2(CCC1(CC2F)C(=O)[O-])C(=O)[O-]', '[O-]C(=O)c1ccc(c(c1)F)C(=O)[O-]', '[O-]C(=O)c1ccc(c(c1F)F)C(=O)[O-]']",pcu
18487,hMOF-855,['[Zn][O]([Zn])([Zn])[Zn]'],"['Brc1cc(C(=O)[O-])c(cc1c1c(Br)c(Br)c(c(c1Br)Br)c1cc(Br)c(c(c1Br)Br)C(=O)[O-])Br', '[O-]C(=O)c1ccc(c(c1)Br)c1cc(Br)c(cc1Br)c1c(Br)cc(c(c1Br)Br)C(=O)[O-]', 'BrC1C(Br)c2c1c(C(=O)[O-])c(c(c2C(=O)[O-])Br)Br']",pcu
18488,hMOF-22137,['[Zn][Zn]'],"['N=CC=Nc1ccccc1', 'C[CH]C=C(C(=CC(=O)[O-])C=C(C1=CC=[C]C=C1)C(=O)[O-])[CH]', '[O-]C(=O)C=CC=[C]C(=O)[O-]']",pcu
18489,hMOF-5004309,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C=CC(=C(C(=O)[O-])Br)Br', '[O-]C(=O)C#CC#CC#CC(=O)[O-]', 'BrC(=CC(=O)[O-])C(=[C]C(=O)[O-])Br']",pcu
18490,hMOF-5054681,['[Zn][Zn]'],"['[O-]C(=O)C=CC(=C(C(=O)[O-])O)O', 'OO[C]1N(C2=CC=C(C=[C]2)C(=O)[O-])C(=O)c2c3c1cc(O)c1c3c(c(c2O)O)C(=O)N([C]1OO)C1=C(O)C(=C(C=[C]1)C(=O)[O-])O', 'N=CC=N']",pcu
18491,hMOF-6004886,[],[],
18492,hMOF-10996,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C=CC=CC(=O)[O-]', 'ClC(=CC(=O)[O-])C(=CC(=O)[O-])Cl', 'Clc1cc2c(C(=O)[O-])c(Cl)cc(c2cc1Cl)C(=O)[O-]']",UNKNOWN
18493,hMOF-5012159,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C#CC12CC(Cl)(Cl)C(C(C1Cl)(Cl)Cl)(C(C2(Cl)Cl)Cl)C#CC(=O)[O-]', '[O-]C(=O)C=CC=C(C(=O)[O-])Cl', '[O-]C(=O)C#CC12CCC(C(C1Cl)Cl)(C(C2Cl)(Cl)Cl)C#CC(=O)[O-]']",pcu
18494,hMOF-5010040,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C=CC=C(C(=O)[O-])F', '[O-]C(=O)C=CC=CC(=O)[O-]', '[O-]C(=O)C12C(F)C(F)C(C(C1F)F)(C(C2F)(F)F)C(=O)[O-]']",pcu
18495,hMOF-2634,['[Zn][O]([Zn])([Zn])[Zn]'],"['Fc1c(C#Cc2ccc(cc2)C(=O)[O-])cc(c(c1F)C(=O)[O-])F', '[O-]C(=O)C#CC(=O)[O-]']",pcu
18496,hMOF-28115,['[Cu][Cu]'],"['Nc1cc(c(c(c1c1ccc(c(c1)N)C(=O)[O-])N)N)c1c(N)cc(cc1N)C(=O)[O-]', '[O-]C(=O)C#CC(=O)[O-]', 'Nc1nc(N)c(c(c1)c1cc(N)c(cc1N)c1c(N)cnc(c1N)N)N']",pcu
18497,hMOF-5007454,['[Zn][O]([Zn])([Zn])[Zn]'],"['COC(=CC(=O)[O-])C=CC(=O)[O-]', '[O-]C(=O)C#CC=CC#CC(=O)[O-]', '[CH2]OC(=CC=C=[C](=O)[O-])C#CC(=O)[O-]']",pcu
18498,hMOF-5023741,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C1=[C]C=C(C(=C1)Br)c1nnc(nn1)c1ccc(cc1)C(=O)[O-]', 'BrBr', 'BrC1=[C]C(=C(C=C1N=NC1=CC=C(C=[C]1)C(=O)[O-])Br)C(=O)[O-]', '[O-]C(=O)C1=[C]C=C(C(=C1)Br)C1=N[N]C(=N[N]1)c1ccc(cc1)C(=O)[O-]', '[O-]C(=O)C1=[C]C(=C(C=C1Br)c1nnc(nn1)c1ccc(c(c1Br)Br)C(=O)[O-])Br']","UNKNOWN,pcu"
18499,hMOF-12847,['[Zn][O]([Zn])([Zn])[Zn]'],"['N#Cc1c(C#N)c(C(=O)[O-])c(c2c1ccc1c2ccc(c1C(=O)[O-])C#N)C#N', 'N#Cc1cc(C(=O)[O-])c2c(c1C(=O)[O-])C(C2)C#N', 'N#Cc1c(C#N)c(cc2c1ccc1c2c(C#N)ccc1C(=O)[O-])C(=O)[O-]']",pcu
18500,hMOF-5064197,['[Cu][Cu]'],"['N#CC(=CC#CC(=O)[O-])C#CC(=O)[O-]', 'N#Cc1cc(C#CC(=O)[O-])c(c(c1C#CC(=O)[O-])C#N)C#N', 'N#Cc1cc(C#N)c(c(c1C#N)C#N)C#N']",pcu
18501,hMOF-5019138,['[Zn][O]([Zn])([Zn])[Zn]'],"['CCCOC(=CC#CC(=O)[O-])C#CC(=O)[O-]', 'CCCOC12C3C4(C2(C2(C1(C3(C42OCCC)OCCC)C#CC(=O)[O-])OCCC)OCCC)C#CC(=O)[O-]']",pcu
18502,hMOF-1002481,['[V]'],"['[O-]C(=O)c1ccc2c(c1)ccc(c2Cl)C(=O)[O-]', '[O]', '[O-]C(=O)C1=C[C]2C3[C](Cl)C([CH]C45[C]([CH]1)C24C35)(Cl)C(=O)[O-]', '[O-]C(=O)C1=C(Cl)C2[CH][C](Cl)C([CH]C34C(C1Cl)C23[CH]4)(Cl)C(=O)[O-]', '[O-]C(=O)c1ccc2c(c1)cc(c(c2)C(=O)[O-])Cl']",rna
18503,hMOF-5031030,['[Zn][O]([Zn])([Zn])[Zn]'],"['COc1cc(C(=O)[O-])c(cc1C#Cc1cc(OC)c(c(c1OC)OC)C(=O)[O-])OC', 'COc1cc(C#Cc2ccc(c(c2)OC)C(=O)[O-])ccc1C(=O)[O-]', 'COc1cc(cc(c1C(=O)[O-])OC)N1C(=O)c2cc(OC)c3c4c2c(C1=O)c(OC)cc4c1c2c3c(OC)cc3c2c(cc1OC)C(=O)N(C3=O)c1cc(OC)c(c(c1OC)OC)C(=O)[O-]']",pcu
18504,hMOF-25426,['[Zn][Zn]'],"['[O-]C(=O)C=CC=CC(=O)[O-]', '[O-]C(=O)c1ccc2c(c1)c1cccc(c1cc2)C(=O)[O-]', 'N=CC=N']",pcu
18505,hMOF-32801,['[Cu][Cu]'],"['Nc1nccc(c1)c1ccnc(c1)N', '[O-]C(=O)C(=O)[O-]', 'Nc1cc(ccc1c1ccc(c(c1)N)C(=O)[O-])C(=O)[O-]']",pcu
18506,hMOF-5029497,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C12C3C4C2C2C1C3C42C(=O)[O-]', '[O-]C(=O)C12C3C4C2C2(C1C3C42C(=O)[O-])O', 'OO[C]1N(C2=[C]C=C(C=C2)C(=O)[O-])C(=O)c2c3c1ccc1c3c(c(c2)O)C(=O)N(C1=O)c1ccc(c(c1)O)C(=O)[O-]']",pcu
18507,hMOF-5024758,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)c1cc(C)c2c(c1)c1cccc(c1c(c2C)C)C(=O)[O-]', '[O-]C(=O)c1ccc(c(c1)C)c1nnc(nn1)c1cc(C)c(c(c1C)C)C(=O)[O-]', '[O-]C(=O)c1cc(C)c2c(c1C)c1cc(C)c(c(c1c(c2C)C)C(=O)[O-])C']",pcu
18508,hMOF-5058798,['[Cu][Cu]'],"['[O-]C(=O)C#CC#CC(=O)[O-]', 'Brc1ncc(nc1)Br', '[O-]C(=O)c1ccc(c(c1Br)Br)C(=O)[O-]']",pcu
