,cif,nodes_cansmi,linkers_cansmi,rcsr
15622,hMOF-12407,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O]', 'CCc1c([C][O])cc2c(c1CC)c(CC)c(c(c2)CC)C(=O)[O-]', 'CCc1cc(cc2c1c(CC)c(cc2)C(=O)[O-])C(=O)[O-]', 'CCc1c(CC)cc(c2c1c(C(=O)[O-])c1ccc(c(c1c2[C][O])CC)CC)CC']",pcu
15623,hMOF-11665,[],[],
15624,hMOF-5051489,['[Zn][Zn]'],"['CCc1c(C#CC(=O)[O-])c(CC)c(c(c1CC)C#CC(=O)[O-])CC', 'CCc1c(ccc(c1CC)C#N)C#N']",pcu
15625,hMOF-5079175,['[Cu][Cu]'],"['Cc1nccc(c1C)N=Nc1c(C)c(C)nc(c1C)C', '[O-]C(=O)c1ccc(c(c1)C)N=NC1=C(C)C(=C([C]=C1)C(=O)[O-])C', '[O-]C(=O)c1ccc(cc1C)N1C(=O)c2ccc3c4c2c(C1=O)cc(c4C(=O)N(C3=O)c1cc(C)c(c(c1)C)C(=O)[O-])C', '[O-]C(=O)c1ccc(c(c1)C)N=NC1=C[C]=C(C(=C1C)C)C(=O)[O-]']",pcu
15626,hMOF-23191,['[Zn][Zn]'],"['CCc1cc2c(c(c1C(=O)[O-])CC)c(CC)c(c(c2CC)C(=O)[O-])CC', 'CCc1c(C#N)c(CC)c(c(c1CC)C#N)CC', 'CCc1cc(cc2c1cc(cc2)C(=O)[O-])C(=O)[O-]']",pcu
15627,hMOF-5049535,['[Zn][Zn]'],"['[O-]C(=O)C=CC(=O)[O-]', 'N#Cc1cc(ccc1C=Cc1ccc(cc1C#N)C(=O)[O-])C(=O)[O-]', 'N=N']",
15628,hMOF-21496,['[Zn][Zn]'],"['Fc1ncc(c(c1)C1=C(F)[C]=C(C(=C1F)F)c1c(F)cnc(c1F)F)F', '[O-]C(=O)c1ccc(c(c1)F)C1=C(F)C=C(C=[C]1)c1cc(F)c(cc1F)C(=O)[O-]', '[O-]C(=O)C=CC(=CC(=O)[O-])F']",pcu
15629,hMOF-5069903,['[Cu][Cu]'],"['CCCC12C3C4C2(C2C1C3(C42CCC)C(=O)[O-])C(=O)[O-]', 'CCCc1cc(ccc1N=Nc1ccc(cc1)C(=O)[O-])C(=O)[O-]', 'CCCc1c(ccnc1CCC)N=Nc1ccncc1']",pcu
15630,hMOF-16635,['[Zn][O]([Zn])([Zn])[Zn]'],"['CCCOc1cc2cc(C(=O)[O-])c(c3c2c2c1cc(C(=O)[O-])c(c2cc3)OCCC)OCCC', 'CCCOc1cc2c(OCCC)cc3c(c2cc1C(=O)[O-])cc(c1c3c(OCCC)c(C(=O)[O-])c(c1OCCC)OCCC)OCCC', 'CCCOc1cc2c(OCCC)c(cc3c2c2c1cc(cc2c(c3)OCCC)C(=O)[O-])C(=O)[O-]']",pcu
15631,hMOF-5030772,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C#Cc1ccc(cc1)C#CC(=O)[O-]', '[O-]C(=O)C1=[C]C=C(C=C1F)N1C(=O)C2=C[C]=c3c4c2c(C1=O)c(F)cc4c1c2c3=[C]C=C3c2c(c(c1)F)C(=O)N(C3=O)c1ccc(c(c1F)F)C(=O)[O-]', 'FC1=C(F)C(=[C]C=C1N1C(=O)C2=c3c(C1=O)c(F)cc1c3c([C]=C2)c2=[C]C(=C3c4c2c1ccc4C(=O)N(C3=O)c1ccc(cc1)C(=O)[O-])F)C(=O)[O-]', '[O-]C(=O)C1=[C]C=C(C=C1F)N1C(=O)C2=c3c(C1=O)c(F)cc1c3c([C]=C2)c2=[C]C=C3c4c2c1cc(c4C(=O)N(C3=O)c1ccc(c(c1F)F)C(=O)[O-])F', 'FC1=C(F)C(=[C]C=C1N1C(=O)C2=C[C]=c3c4c2c(C1=O)c(F)cc4c1c2c3[C]=C(F)C3=c2c(cc1)C(=O)N(C3=O)c1ccc(cc1)C(=O)[O-])C(=O)[O-]']",pcu
15632,hMOF-4000157,[],[],
15633,hMOF-21514,['[Zn][Zn]'],"['CN=CC=N', 'Cc1cc(ccc1c1ccc(c(c1C)C)C(=O)[O-])c1cc(C)c(c(c1C)C)C(=O)[O-]', 'Cc1cc(ccc1c1ccc(c(c1)C)c1c(C)cc(c(c1C)C)C(=O)[O-])C(=O)[O-]']",pcu
15634,hMOF-14462,['[Zn][O]([Zn])([Zn])[Zn]'],"['Cc1cc(ccc1C#Cc1cc(C)c(c(c1)C)C(=O)[O-])C(=O)[O-]', '[O-]C(=O)c1c(C)c2cc(C)c3c4c2c(c1C)cc(c4c(c(c3)C(=O)[O-])C)C', 'Cc1cc(C(=O)[O-])c(c(c1C#Cc1ccc(cc1)C(=O)[O-])C)C']",pcu
15635,hMOF-5016633,['[Zn][O]([Zn])([Zn])[Zn]'],"['CCC1Cc2c1c(C(=O)[O-])c(c(c2C(=O)[O-])CC)CC', 'CCC12C3C4C2(C2(C1C3(C42CC)C#CC(=O)[O-])CC)C#CC(=O)[O-]', 'CCC1C(CC)c2c1c(cc(c2C(=O)[O-])CC)C(=O)[O-]']",pcu
15636,hMOF-5014513,[],[],
15637,hMOF-15305,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)c1cc2ccc3c4c2c(c1)c(Cl)cc4cc(c3Cl)C(=O)[O-]', '[O-]C(=O)c1cc2cc(Cl)c3c4c2c(c1)c(Cl)cc4cc(c3Cl)C(=O)[O-]', '[O-]C(=O)c1cc2cc(Cl)c3c4c2c(c1)c(Cl)cc4c(c(c3)C(=O)[O-])Cl']",pcu
15638,hMOF-15339,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O]', '[O][C]c1cc2ccc3c4c2c(c1CC)c(CC)c(c4cc(c3)C(=O)[O-])CC', 'CCc1cc2c(CC)c(cc3c2c2c1[C]=C(C=c2cc3)C(=O)[O-])C(=O)[O-]', 'CCc1cc2cc(cc3c2c2c1cc(C(=O)[O-])c(c2c(c3CC)CC)CC)C(=O)[O-]']",pcu
15639,hMOF-17465,['[Zn][Zn]'],"['[O-]C(=O)C#CC(=O)[O-]', 'CCCc1cnccc1c1ccncc1']",pcu
15640,hMOF-5028750,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C#CC#CC(=O)[O-]', '[O-]C(=O)c1ccc(cc1)N1C(=O)c2ccc3c4c2c(C1=O)c(F)c(c4C(=O)N(C3=O)c1ccc(cc1F)C(=O)[O-])F', '[O-]C(=O)c1cc(F)c(cc1F)N1C(=O)c2cc(F)c3c4c2c(C1=O)c(F)c(c4C(=O)N(C3=O)c1cc(F)c(cc1F)C(=O)[O-])F']",pcu
15641,hMOF-5066304,[],[],
15642,hMOF-5059034,['[Cu][Cu]'],"['[O-]C(=O)C#CC#CC(=O)[O-]', 'Oc1cc(ccc1c1ccc(c(c1)O)C(=O)[O-])c1cc(O)c(c(c1)O)C(=O)[O-]', 'Oc1nccc(c1)c1cc(O)c(c(c1O)O)c1c(O)cncc1O']",pcu
15643,hMOF-6828,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)c1ccc(c(c1)F)c1cc(F)c(c(c1)F)c1cc(F)c(cc1F)C(=O)[O-]', '[O-]C(=O)C=CC=C(C(=O)[O-])F', 'Fc1cc(c(c(c1c1ccc(c(c1)F)C(=O)[O-])F)F)c1c(F)cc(cc1F)C(=O)[O-]']",pcu
15644,hMOF-11675,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)c1c2ccccc2c(c2c1cccc2)C(=O)[O-]', '[O-]C(=O)C#CC(=O)[O-]']",pcu
15645,hMOF-35775,['[Cu][Cu]'],"['Clc1ncc(c(c1)N=Nc1cc(Cl)nc(c1Cl)Cl)Cl', '[O-]C(=O)C1=[C]C(=C(C=C1)N=Nc1ccc(cc1Cl)C(=O)[O-])Cl', 'Clc1cc(cc2-c3c([C]=C(c12)Cl)c(ccc3Cl)C(=O)[O-])C(=O)[O-]']",pcu
15646,hMOF-5035804,['[Zn][Zn]'],"['[O-]C(=O)C#CC#CC#CC(=O)[O-]', '[O-]C(=O)c1cc(F)c(cc1F)c1ccc(c(c1F)F)C(=O)[O-]', 'FC1=[C]C(=[C]C=N1)C1=[C]C(=NC(=[C]1)F)F']",pcu
15647,hMOF-5056185,['[Zn][Zn]'],"['Fc1cc(C(=O)[O-])c(c(c1N1C(=O)c2cc(F)c3c4c2c(C1=O)c(F)cc4C(=O)N(C3=O)c1c(F)cc(c(c1F)F)C(=O)[O-])F)F', 'Fc1nc(F)c(c(c1)c1nnc(nn1)c1ccnc(c1F)F)F', '[O-]C(=O)c1ccc(cc1F)c1nnc(nn1)c1c(F)cc(c(c1F)F)C(=O)[O-]']",pcu
15648,hMOF-5076409,['[Cu][Cu]'],"['CCc1nccc(c1)C#Cc1cc(CC)nc(c1)CC', 'CCc1cc(C(=O)[O-])c(c(c1C#Cc1cc(CC)c(c(c1)CC)C(=O)[O-])CC)CC', 'CCc1cc(ccc1c1nnc(nn1)c1ccc(cc1CC)C(=O)[O-])C(=O)[O-]']",pcu
15649,hMOF-5027793,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C=CC=CC(=O)[O-]', '[O-]C(=O)c1ccc(cc1)N1C(=O)c2ccc3c4c2c(C1=O)ccc4C(=O)N(C3=O)c1ccc(cc1)C(=O)[O-]']",pcu
15650,hMOF-5047813,['[Zn][Zn]'],"['CCC12C3C4(C2(C2C1(C3(C42CC)CC)C#CC(=O)[O-])CC)C#CC(=O)[O-]', '[CH2]C', 'CCc1nc(CC)c2c3c1ccc1=C(CC)N=[C]c(c31)c(c2)CC']",pcu
15651,hMOF-5030638,['[Zn][O]([Zn])([Zn])[Zn]'],"['CCOc1cc(C(=O)[O-])c(cc1N1C(=O)c2ccc3c4c2c(C1=O)c(OCC)cc4c1c2c3c(OCC)c(OCC)c3c2c(cc1OCC)C(=O)N(C3=O)c1c(OCC)cc(cc1OCC)C(=O)[O-])OCC', 'CCOC1c2c(C(=O)[O-])c(OCC)cc(c2C1(OCC)OCC)C(=O)[O-]', 'CCOc1cc(C(=O)[O-])c2c(c1C(=O)[O-])CC2(OCC)OCC']",pcu
15652,hMOF-14811,['[Zn][O]([Zn])([Zn])[Zn]'],"['CCCc1cc2c(C[CH2])c(cc3c2c2c1c(CCC)c(cc2c(c3)C[CH2])C(=O)[O-])C(=O)[O-]', 'CCCC1=C([C]=c2c3c1ccc1c3c(c(c2CCC)C[CH2])cc(c1)C(=O)[O-])C(=O)[O-]', '[O-]C(=O)C(=CC=CC(=O)[O-])CCC']",pcu
15653,hMOF-5031434,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)c1ccc(cc1Cl)N1C(=O)C2=C[C]=c3c4c2c(C1=O)ccc4c1c2c3[C]=C(Cl)C3=c2c(cc1Cl)C(=O)N(C3=O)c1ccc(c(c1)Cl)C(=O)[O-]', '[O-]C(=O)C=C(C=C(C(=O)[O-])Cl)Cl', '[O-]C(=O)C=C(C(=C(C(=O)[O-])Cl)Cl)Cl']",pcu
15654,hMOF-30125,['[Cu][Cu]'],"['Cc1cc(C(=O)[O-])c(c(c1N=Nc1c(C)cc(c(c1C)C)C(=O)[O-])C)C', 'Cc1cc(ccc1N=Nc1cc(C)c(c(c1C)C)C(=O)[O-])C(=O)[O-]', 'Cc1nc(C)c(c(c1)C#Cc1ccncc1C)C']",pcu
15655,hMOF-11650,['[Zn][O]([Zn])([Zn])[Zn]'],"['NC1Cc2c1c(ccc2C(=O)[O-])C(=O)[O-]', 'NC1C(N)c2c1c(C(=O)[O-])c(c(c2C(=O)[O-])N)N', '[O][C]c1c2c(N)c(N)c(c(c2c(c2c1c(N)c(N)cc2N)C(=O)[O-])N)N', '[O]']",pcu
15656,hMOF-5013858,['[Zn][O]([Zn])([Zn])[Zn]'],"['CCC12C3C4C2(C2(C1C3(C42)C(=O)[O-])CC)C(=O)[O-]', 'CCc1c(ccc(c1CC)c1c(CC)cc(c(c1CC)CC)C(=O)[O-])c1cc(CC)c(c(c1)CC)C(=O)[O-]', 'CCc1cc(C(=O)[O-])c(cc1c1c(CC)cc(c(c1CC)CC)c1ccc(c(c1CC)CC)C(=O)[O-])CC']",pcu
15657,hMOF-5006578,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C#Cc1cc(F)c(cc1F)C#CC(=O)[O-]', '[O-]C(=O)C#Cc1ccc(c(c1)F)C#CC(=O)[O-]', 'FC(=CC#CC(=O)[O-])C#CC(=O)[O-]']",pcu
15658,hMOF-5064164,['[Cu][Cu]'],"['CCCC(=CC#CC(=O)[O-])C#CC(=O)[O-]', 'CCCc1c(C#CC(=O)[O-])c(CCC)c(c(c1CCC)C#CC(=O)[O-])CCC', 'CCCc1c(CCC)c(C#N)c(c(c1C#N)CCC)CCC']",pcu
15659,hMOF-5052327,['[Zn][Zn]'],"['COc1cncc(c1c1nnc(nn1)c1ccncc1)OC', 'COc1cc(C(=O)[O-])c(cc1c1nnc(nn1)c1ccc(c(c1)OC)C(=O)[O-])OC']","pcu,sql"
15660,hMOF-5077199,[],[],
15661,hMOF-5001274,[],[],
15662,hMOF-5056474,['[Zn][Zn]'],"['[O-]C(=O)c1ccc(cc1)C(=O)[O-]', 'Clc1nccnc1Cl', 'ClOC1=C2[CH][C]=c3c4c2c(=C(N1C1=[C]C(=C(C(=[C]1)Cl)C(=O)[O-])Cl)OCl)ccc4c1c2c3ccc3c2c(cc1)c(=O)n(c3OCl)C1=CC=C(C=[C]1)C(=O)[O-]']",pcu
15663,hMOF-5012005,['[Zn][O]([Zn])([Zn])[Zn]'],"['COc1cc(ccc1N=Nc1c(OC)cc(c(c1OC)OC)C(=O)[O-])C(=O)[O-]', 'CO[CH]C(CC([C]C#CC(=O)[O-])OC)(C#CC(=O)[O-])[CH2]', 'COc1cc(C(=O)[O-])c(cc1N=Nc1cc(OC)c(c(c1)OC)C(=O)[O-])OC']",pcu
15664,hMOF-4000000,['[Zn][Zn]'],"['[O][C](c1cc(cc(c1)c1ccc(cc1)c1cc(cc(c1)C(=O)[O-])C(=O)[O-])C(=O)[O-])[O]', '[O-]C(=O)c1cc(cc(c1)C(=O)[O-])c1ccc(cc1)c1cc(cc(c1)C(=O)[O-])C(=O)[O-]']","nbo,fof"
15665,hMOF-11060,['[Zn][O]([Zn])([Zn])[Zn]'],"['CCCOc1cc2c(ccc(c2cc1[O])C(=O)[O-])C(=O)[O-]', '[O-]C(=O)C=CC=CC(=O)[O-]', '[CH2]CC', 'CCCOc1c(C(=O)[O-])c2ccccc2c(c1[O])C(=O)[O-]']",pcu
15666,hMOF-30315,['[Cu][Cu]'],"['[O-]C(=O)c1ccc(cc1)C(=O)[O-]', 'Cc1ncc(nc1)C', '[O-]C(=O)c1ccc(c(c1C)C)C(=O)[O-]']",pcu
15667,hMOF-5080592,['[Cu][Cu]'],"['CCOC12N3C4C2N2C1C3C42OCC', 'CCOC12C3C4C1(C(=O)[O-])C1(C2(C3(C41)C(=O)[O-])OCC)OCC', 'CCOc1c(OCC)c2C(=O)N(c3ccc(cc3OCC)C(=O)[O-])C(=O)c3c2c2c1C(=O)N(c1ccc(cc1OCC)C(=O)[O-])C(=O)c2c(c3OCC)OCC']",pcu
15668,hMOF-5079831,['[Cu][Cu]'],"['[O-]C(=O)c1cc2ccc3c4c2c(c1C)cc(c4c(c(c3C)C(=O)[O-])C)C', '[O-]C(=O)c1cc2ccc3c4c2c(c1)c(C)c(c4c(c(c3C)C(=O)[O-])C)C', 'Cc1nccc(c1)N1C(=O)c2c(C)c(C)c3c4c2c(C1=O)c(C)c(c4C(=O)N([C]3)c1ccncc1C)C']",pcu
15669,hMOF-5058351,['[Zn][Zn]'],"['[O-]C(=O)c1ccc(cc1)C1=N[N]C(=N[N]1)c1ccc(cc1)C(=O)[O-]', 'n1ccc(cc1)C1=N[N]C(=N[N]1)c1ccncc1', 'n1ccc(cc1)c1nnc(nn1)c1ccncc1', '[O-]C(=O)c1ccc(cc1)N1C(=O)c2ccc3c4c2c(C1=O)ccc4c1c2c3ccc3c2c(cc1)C(=O)N(C3=O)c1ccc(cc1)C(=O)[O-]', '[O-]C(=O)c1ccc(cc1)c1nnc(nn1)c1ccc(cc1)C(=O)[O-]']",pcu
15670,hMOF-5050781,['[Zn][Zn]'],"['CCC1=C(C=Cc2cc(CC)c(cc2CC)C(=O)[O-])[C]=C(C(=C1)C(=O)[O-])CC', 'N#CC12C3C4(C1C1(C2(C3(C41C#N)CC)CC)CC)CC', 'CCC12C3(C#CC(=O)[O-])C4C2(C2(C1(C3C42)CC)C#CC(=O)[O-])CC']",pcu
15671,hMOF-5076482,[],[],
15672,hMOF-1000326,['[V]'],"['[O]', '[O-]C(=O)C#Cc1ccc(c(c1C)C)C#CC(=O)[O-]', '[O-]C(=O)c1ccc(c2c1C(C)C2(C)C)C(=O)[O-]']",rna
15673,hMOF-670,['[Zn][O]([Zn])([Zn])[Zn]'],"['CCOc1cc(ccc1c1ccc(c(c1OCC)OCC)C(=O)[O-])c1ccc(cc1OCC)C(=O)[O-]', 'CCOc1cc(ccc1c1ccc(cc1OCC)c1c(OCC)cc(c(c1OCC)OCC)C(=O)[O-])C(=O)[O-]', 'CCOc1cc(c(c(c1c1cc(OCC)c(c(c1)OCC)C(=O)[O-])OCC)OCC)c1ccc(c(c1OCC)OCC)C(=O)[O-]']","pcu,sql"
15674,hMOF-36826,['[Cu][Cu]'],"['[O-]C(=O)c1cc2ccc3c4c2c(c1)cc(c4cc(c3F)C(=O)[O-])F', 'Fc1ncc2c3c1c(F)cc1c3c(c(c2F)F)cnc1', '[O-]C(=O)c1cc2c(F)cc3c4c2c(c1)c(F)c(c4cc(c3F)C(=O)[O-])F']",pcu
15675,hMOF-26627,['[Zn][Zn]'],"['[O-]C(=O)C1=C[C]=C(C=[C]1)C(=O)[O-]', '[O-]C(=O)C1=[C]C=C2C(=C1)C1=C([C]=C2)c2c([C]=[C]1)cc(c(c2)C(=O)[O-])Cl', 'Clc1cnc(c(n1)Cl)Cl']",pcu
15676,hMOF-5056315,['[Zn][Zn]'],"['Fc1cnccc1N1C(=O)c2cc(F)c3c4c2c(C1=O)cc(c4C(=O)N(C3=O)c1ccncc1)F', '[O-]C(=O)c1ccc(c(c1)F)N1C(=O)c2c(F)cc3c4c2c(C1=O)c(F)c(c4C(=O)N(C3=O)c1ccc(c(c1F)F)C(=O)[O-])F', '[O-]C(=O)c1ccc(c(c1F)F)N1C(=O)c2ccc3c4c2c(C1=O)ccc4C(=O)N(C3=O)c1ccc(c(c1F)F)C(=O)[O-]']",pcu
15677,hMOF-5045518,['[Zn][Zn]'],"['[O-]C(=O)C1=[C]C=C2C(=[C]1)C1=C[C]=c3c(=C1[C]=C2Cl)cc(cc3)C(=O)[O-]', 'Clc1c(Cl)ncc2c1ccc1c2cc(c2c1cncc2Cl)Cl', '[O-]C(=O)C12C3C4C2C2(C1C3C42C(=O)[O-])Cl']",pcu
15678,hMOF-16134,['[Zn][O]([Zn])([Zn])[Zn]'],"['N#CC(=CC(=O)[O-])C(=O)[O-]', 'N#Cc1cc2ccc(cc2c2c1c1cc(cc(c1c(c2C#N)C#N)C#N)C(=O)[O-])C(=O)[O-]']",pcu
15679,hMOF-5002489,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)c1c(N)c2cc(N)c3c4c2c(c1N)cc(c4c(c(c3)C(=O)[O-])N)N', '[O-]C(=O)c1cc2cc(N)c3c4c2c(c1N)ccc4cc(c3N)C(=O)[O-]', '[O-]C(=O)c1cc2c(N)c(N)c3c4c2c(c1)c(N)c(c4c(c(c3N)C(=O)[O-])N)N']",pcu
15680,hMOF-5058721,['[Zn][Zn]'],"['[O-]C(=O)c1ccc(cc1)N1C(=O)C2=C[C]=c3c4c2c(C1=O)cc(c4c1c2c3[C]=CC3=c2c(cc1)C(=O)N(C3=O)c1ccc(c(c1)O)C(=O)[O-])O', '[O-]C(=O)c1ccc(cc1)N1C(=O)C2=C[C]=c3c4c2c(C1=O)cc(c4c1c2c3=[C]C=C3c2c(cc1)C(=O)N(C3=O)c1ccc(c(c1)O)C(=O)[O-])O', 'OC1=N[CH]C(=C([CH]1)N1C(=O)c2ccc3c4c2c(C1=O)cc(c4c1c2c3cc(O)c3c2c(c(c1)O)C(=O)N(C3=O)c1ccnc(c1)O)O)O', 'OO[C]1N(C2=[C]C=C(C(=C2O)O)C(=O)[O-])C(=O)C2=C(O)[C]=c3c4c2c1c(O)cc4c1cc(O)c2c4=C(C(=[C]c3c14)O)C(=O)N([C]2OO)C1=[C]C(=C(C=C1)C(=O)[O-])O']",pcu
15681,hMOF-5055743,['[Zn][Zn]'],"['[O-]C(=O)c1ccc(cc1F)N1C(=O)c2ccc3c4c2c(C1=O)c(F)c(c4C(=O)N(C3=O)c1cc(F)c(c(c1)F)C(=O)[O-])F', '[O-]C(=O)C12CC(F)(F)C(C(C1F)F)(C(C2F)F)C(=O)[O-]', 'FC1N2CCN(C1F)C(C2)(F)F']",pcu
15682,hMOF-7200,['[Zn][O]([Zn])([Zn])[Zn]'],"['CCC(=CC(=O)[O-])C(=[C]C(=O)[O-])CC', 'CCc1cc(C#CC(=O)[O-])ccc1C#CC(=O)[O-]']",pcu
15683,hMOF-5017962,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)c1c(c2ccccc2)c(c2ccccc2)c2c(c1c1ccccc1)c(cc(c2c1ccccc1)C(=O)[O-])c1ccccc1', '[O-]C(=O)c1ccc2c(c1)c(cc(c2)C(=O)[O-])c1ccccc1', '[O-]C(=O)c1cc2ccc(cc2cc1c1ccccc1)C(=O)[O-]']",pcu
15684,hMOF-5054603,['[Zn][Zn]'],"['[O-]C(=O)C=C(C(=O)[O-])C', '[O-]C(=O)c1ccc(c(c1)C)N1[C]c2cc(C)c3c4c2c(C1=O)ccc4C(=O)N(C3=O)c1cc(C)c(c(c1)C)C(=O)[O-]', 'N=N']",
15685,hMOF-19023,['[Zn][Zn]'],"['CCOc1cc(ccc1C(=O)[O-])C(=O)[O-]', 'CCOC1=[N]=C(C(=N[CH]1)OCC)OCC', 'CCOc1cc(ccc1N=Nc1cc(OCC)c(cc1OCC)C(=O)[O-])C(=O)[O-]']",pcu
15686,hMOF-1003222,['[O]12[Zr]34[O]5[Zr]62[O]2[Zr]71[O]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[O]43'],"['[O-]C(=O)c1ccc(c(c1)C)C(=O)[O-]', 'Cc1cc(C(=O)[O-])c(cc1c1cc(C)c(cc1C)c1ccc(c(c1C)C)C(=O)[O-])C', 'Cc1cc(C(=O)[O-])c(cc1C1=C(C)C=C([C]=C1C)c1c(C)c(C)c(c(c1C)C)C(=O)[O-])C']",pcu
15687,hMOF-5026336,['[Zn][O]([Zn])([Zn])[Zn]'],"['Fc1cc(C(=O)[O-])c(c(c1c1nnc(nn1)c1cc(F)c(c(c1F)F)C(=O)[O-])F)F', '[O-]C(=O)c1ccc(cc1)c1nnc(nn1)c1ccc(cc1)C(=O)[O-]', 'Fc1cc(ccc1c1nnc(nn1)c1ccc(c(c1)F)C(=O)[O-])C(=O)[O-]']",pcu
15688,hMOF-5061063,['[Cu][Cu]'],"['Clc1ncc(c(c1)c1ccc(c(c1Cl)Cl)c1ccnc(c1Cl)Cl)Cl', '[O-]C(=O)C#CC#CC#CC(=O)[O-]', '[O-]C(=O)c1ccc(c(c1)Cl)c1ccc(c(c1Cl)Cl)c1ccc(c(c1)Cl)C(=O)[O-]']",pcu
15689,hMOF-11375,['[Zn][O]([Zn])([Zn])[Zn]'],"['[CH3]', 'CCOc1cc(OCC)c2c(c1)c([C][O])c(c(c2C(=O)[O-])OCC)O[C]', 'CCOc1ccc2c(c1)c(ccc2C(=O)[O-])C(=O)[O-]', 'CCOc1ccc2c(c1)c(C(=O)[O-])c(c(c2C(=O)[O-])OCC)OCC', 'O']",pcu
15690,hMOF-5016521,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C1=C[C]=C(C=C1)c1c(C)c(C)c(c(c1C)C)c1ccc(cc1)C(=O)[O-]', 'Cc1cc(ccc1c1cc(C)c(c(c1)C)C(=O)[O-])c1ccc(c(c1C)C)C(=O)[O-]', '[O-]C(=O)C#CC12C3C4C1(C)C1(C2(C3(C41C#CC(=O)[O-])C)C)C']",pcu
15691,hMOF-5033732,['[Zn][Zn]'],"['[O-]C(=O)C#CC#CC(=O)[O-]', '[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-]', 'FC1=NC(=[C]C(=[C]1)C1=[C]C=NC=[C]1)F']",pcu
15692,hMOF-5081377,['[Cu][Cu]'],"['[O-]C(=O)C#CC(=O)[O-]', 'ClO[C]1N(C2=CC(=NC=[C]2)Cl)C(=O)c2c3c1c(Cl)c(Cl)c1c3c(cc2)c2c3c1cc(Cl)c1c3c(c(c2)Cl)C(=O)N([C]1OCl)C1=[C]C=NC(=C1)Cl']",pcu
15693,hMOF-5031610,['[Zn][O]([Zn])([Zn])[Zn]'],"['CCOc1c(cc(c(c1OCC)N1C(=O)c2cc(OCC)c3c4c2c(C1=O)c([O])cc4c1c2c3ccc3c2c(c(c1)OCC)C(=O)N(C3=O)c1ccc(cc1)C(=O)[O-])O[CH2])C(=O)[O-]', '[O-]C(=O)C(=O)[O-]']",pcu
15694,hMOF-13671,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)c1c(O)c(O)c(c2c1ccc(c2O)O)C(=O)[O-]', '[O-]C(=O)c1cc(O)c2c(c1)c1ccc(c(c1cc2)C(=O)[O-])O', '[O-]C(=O)c1cc(O)c(c2c1cccc2)C(=O)[O-]']",pcu
15695,hMOF-5023377,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C#Cc1ccc(c(c1)N)C#CC(=O)[O-]', '[O-]C(=O)c1ccc(c(c1)N)c1nnc(nn1)c1ccc(c(c1N)N)C(=O)[O-]', '[O-]C(=O)C#Cc1cc(N)c(cc1N)C#CC(=O)[O-]']",pcu
15696,hMOF-28982,['[Cu][Cu]'],"['[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-]', 'N#Cc1cc(ccc1C#Cc1cc(C#N)c(cc1C#N)C(=O)[O-])C(=O)[O-]', 'N#Cc1nccc(c1)c1c(C#N)cnc(c1C#N)C#N']",pcu
15697,hMOF-5045058,['[Zn][Zn]'],"['[O-]C(=O)[C]=CC=[C]C(=O)[O-]', '[N]=CC=[N]', '[O-]C(=O)C12C3C4C1(F)C1(C2(C3(C41C(=O)[O-])F)F)F']",pcu
15698,hMOF-5083308,['[Cu][Cu]'],"['[O-]C(=O)c1ccc(cc1)N1C(=O)c2ccc3c4c2c(C1=O)ccc4c1c2c3ccc3c2c(cc1)C(=O)N(C3=O)c1ccc(cc1)C(=O)[O-]', 'O=C1N(c2ccncc2)C(=O)c2c3c1ccc1c3c(cc2)c2c3c1ccc1c3c(cc2)C(=O)N(C1=O)c1ccncc1']",pcu
15699,hMOF-3384,['[Zn][O]([Zn])([Zn])[Zn]'],"['Fc1cc(c(c(c1c1ccc(cc1)C(=O)[O-])F)F)c1ccc(c(c1F)F)C(=O)[O-]', '[O-]C(=O)c1ccc(cc1F)N=Nc1ccc(c(c1F)F)C(=O)[O-]', 'Fc1cc(ccc1c1ccc(cc1)c1c(F)cc(c(c1F)F)C(=O)[O-])C(=O)[O-]']",pcu
